"ModelName","Label","InferenceTime","Recognition","Accuracy"
"mobilenet_v1_0.25_128","leopard","0.011","",""
"","","","cheetah","0.8651485"
"","","","jaguar","0.06575037"
"","","","leopard","0.06557178"
"","","","partridge","7.810932E-4"
"","","","lynx","4.03162E-4"
"mobilenet_v1_0.25_128","leopard","0.009","",""
"","","","jigsaw puzzle","0.1144066"
"","","","leopard","0.104046375"
"","","","chiton","0.06740032"
"","","","jaguar","0.051799513"
"","","","castle","0.027219623"
"mobilenet_v1_0.25_128","leopard","0.008","",""
"","","","leopard","0.45701182"
"","","","cheetah","0.4181037"
"","","","jaguar","0.1247917"
"","","","snow leopard","4.8421018E-5"
"","","","hyena","2.4959618E-5"
"mobilenet_v1_0.25_128","leopard","0.009","",""
"","","","boa constrictor","0.099675186"
"","","","tile roof","0.06791561"
"","","","leopard","0.062259246"
"","","","jackfruit","0.052989367"
"","","","common_iguana","0.04568047"
"mobilenet_v1_0.25_128","leopard","0.008","",""
"","","","jaguar","0.76716024"
"","","","leopard","0.23080018"
"","","","cheetah","9.488971E-4"
"","","","tiger","9.0076687E-4"
"","","","snow leopard","7.549008E-5"
"mobilenet_v1_0.25_128","leopard","0.008","",""
"","","","leopard","0.8178114"
"","","","jaguar","0.17562403"
"","","","cheetah","0.0061934325"
"","","","snow leopard","7.64263E-5"
"","","","tiger","5.745984E-5"
"mobilenet_v1_0.25_128","leopard","0.008","",""
"","","","cheetah","0.89758587"
"","","","leopard","0.030034563"
"","","","lynx","0.018807596"
"","","","lion","0.008473634"
"","","","snow leopard","0.007995827"
"mobilenet_v1_0.25_128","leopard","0.009","",""
"","","","tiger","0.2313589"
"","","","jaguar","0.15752935"
"","","","Leonberg","0.07971331"
"","","","Great Dane","0.054931175"
"","","","whippet","0.049397174"
"mobilenet_v1_0.25_128","leopard","0.008","",""
"","","","snow leopard","0.9852368"
"","","","lynx","0.0048799003"
"","","","leopard","0.002561101"
"","","","tabby","0.0017327751"
"","","","jaguar","0.0010664784"
"mobilenet_v1_0.25_128","leopard","0.009","",""
"","","","common_iguana","0.07239484"
"","","","leopard","0.056164723"
"","","","jaguar","0.028194666"
"","","","American alligator","0.027360952"
"","","","cliff","0.024541758"
"mobilenet_v1_0.25_128","lion","0.009","",""
"","","","Arctic_fox","0.18598178"
"","","","warthog","0.119722545"
"","","","lion","0.08734265"
"","","","white wolf","0.0702367"
"","","","coyote","0.06651519"
"mobilenet_v1_0.25_128","lion","0.008","",""
"","","","hartebeest","0.30068162"
"","","","hyena","0.06268778"
"","","","ibex","0.04881165"
"","","","Sussex spaniel","0.035429407"
"","","","bison","0.031498916"
"mobilenet_v1_0.25_128","lion","0.009","",""
"","","","lion","0.9882084"
"","","","cougar","0.0054000476"
"","","","lynx","0.0017439754"
"","","","tiger cat","8.031141E-4"
"","","","tiger","6.781671E-4"
"mobilenet_v1_0.25_128","lion","0.008","",""
"","","","red fox","0.29137492"
"","","","kit fox","0.17462407"
"","","","dhole","0.14952907"
"","","","gazelle","0.051929448"
"","","","grey fox","0.031409692"
"mobilenet_v1_0.25_128","lion","0.008","",""
"","","","lynx","0.15868425"
"","","","tiger cat","0.12347115"
"","","","tiger","0.076132454"
"","","","lion","0.07114349"
"","","","hare","0.05090388"
"mobilenet_v1_0.25_128","lion","0.011","",""
"","","","cheetah","0.12134133"
"","","","chow","0.090523906"
"","","","hyena","0.05626651"
"","","","kit fox","0.049302775"
"","","","cocker spaniel","0.047160257"
"mobilenet_v1_0.25_128","lion","0.009","",""
"","","","lion","0.23469302"
"","","","cougar","0.21464548"
"","","","dhole","0.13011408"
"","","","dingo","0.095065765"
"","","","timber wolf","0.05423383"
"mobilenet_v1_0.25_128","lion","0.007","",""
"","","","lion","0.49271685"
"","","","brown bear","0.12933606"
"","","","gorilla","0.06571682"
"","","","macaque","0.048167754"
"","","","baboon","0.031513866"
"mobilenet_v1_0.25_128","lion","0.007","",""
"","","","macaque","0.08896754"
"","","","kit fox","0.073764704"
"","","","hyena","0.056365017"
"","","","lion","0.055414375"
"","","","weasel","0.041183453"
"mobilenet_v1_0.25_128","lion","0.007","",""
"","","","Irish terrier","0.15902029"
"","","","Norfolk terrier","0.13840556"
"","","","Airedale","0.090715535"
"","","","soft-coated wheaten terrier","0.071393415"
"","","","Norwich terrier","0.06702098"
"mobilenet_v1_0.25_128","bee","0.008","",""
"","","","ringlet","0.29165435"
"","","","bee","0.26231188"
"","","","grasshopper","0.0938949"
"","","","admiral","0.048442546"
"","","","cicada","0.043442756"
"mobilenet_v1_0.25_128","bee","0.008","",""
"","","","albatross","0.1872649"
"","","","sulphur-crested cockatoo","0.10568153"
"","","","hummingbird","0.0682194"
"","","","bee","0.065937646"
"","","","American chameleon","0.053869933"
"mobilenet_v1_0.25_128","bee","0.009","",""
"","","","bee","0.38532072"
"","","","strawberry","0.20182556"
"","","","admiral","0.064499445"
"","","","hip","0.047199115"
"","","","daisy","0.036787324"
"mobilenet_v1_0.25_128","bee","0.008","",""
"","","","cabbage butterfly","0.411984"
"","","","bee","0.18853584"
"","","","monarch","0.17103568"
"","","","admiral","0.1386453"
"","","","sulphur butterfly","0.03298666"
"mobilenet_v1_0.25_128","bee","0.008","",""
"","","","dragonfly","0.2444411"
"","","","fly","0.18255681"
"","","","bee","0.17758012"
"","","","frilled lizard","0.035820603"
"","","","admiral","0.025695296"
"mobilenet_v1_0.25_128","bee","0.008","",""
"","","","banded gecko","0.32953614"
"","","","muzzle","0.16492787"
"","","","triceratops","0.036548804"
"","","","American lobster","0.03168047"
"","","","panpipe","0.025344748"
"mobilenet_v1_0.25_128","bee","0.007","",""
"","","","bee","0.30005375"
"","","","cabbage butterfly","0.15113601"
"","","","dragonfly","0.116286725"
"","","","monarch","0.09723748"
"","","","hummingbird","0.07338435"
"mobilenet_v1_0.25_128","bee","0.007","",""
"","","","bee","0.5559186"
"","","","honeycomb","0.19306438"
"","","","long-horned beetle","0.056557056"
"","","","weevil","0.045128394"
"","","","wolf spider","0.020785848"
"mobilenet_v1_0.25_128","bee","0.008","",""
"","","","bee","0.9287556"
"","","","fly","0.007384064"
"","","","ant","0.004063435"
"","","","cockroach","0.0038038192"
"","","","hamster","0.003752834"
"mobilenet_v1_0.25_128","bee","0.006","",""
"","","","bee","0.30409035"
"","","","long-horned beetle","0.25443706"
"","","","wolf spider","0.10036416"
"","","","barn spider","0.097285196"
"","","","weevil","0.061110158"
"mobilenet_v1_0.25_128","daisy","0.008","",""
"","","","daisy","0.39590707"
"","","","sea urchin","0.20897225"
"","","","cardoon","0.07141802"
"","","","bee","0.028877677"
"","","","lampshade","0.0201266"
"mobilenet_v1_0.25_128","daisy","0.009","",""
"","","","daisy","0.9945726"
"","","","ringlet","0.0024222685"
"","","","sulphur butterfly","0.0017297835"
"","","","bee","6.042928E-4"
"","","","cabbage butterfly","3.3945835E-4"
"mobilenet_v1_0.25_128","daisy","0.007","",""
"","","","chiton","0.09215193"
"","","","sea snake","0.054475855"
"","","","syringe","0.04670491"
"","","","fiddler crab","0.045242146"
"","","","ant","0.04467787"
"mobilenet_v1_0.25_128","daisy","0.008","",""
"","","","daisy","0.9952957"
"","","","sea urchin","0.0012626378"
"","","","sea anemone","0.0011070202"
"","","","goldfish","5.5712333E-4"
"","","","orange","2.8560645E-4"
"mobilenet_v1_0.25_128","daisy","0.008","",""
"","","","bee","0.76962894"
"","","","daisy","0.13049142"
"","","","buckeye","0.024972485"
"","","","admiral","0.018696211"
"","","","sulphur butterfly","0.016799554"
"mobilenet_v1_0.25_128","daisy","0.007","",""
"","","","daisy","0.9980842"
"","","","bee","0.001147217"
"","","","cabbage butterfly","5.7645066E-4"
"","","","sulphur butterfly","5.254485E-5"
"","","","picket fence","1.2531598E-5"
"mobilenet_v1_0.25_128","daisy","0.007","",""
"","","","mushroom","0.25794268"
"","","","stinkhorn","0.19472836"
"","","","agaric","0.11947657"
"","","","daisy","0.098270774"
"","","","bolete","0.045889568"
"mobilenet_v1_0.25_128","daisy","0.007","",""
"","","","daisy","0.8650235"
