"ModelName","Label","InferenceTime","Recognition","Accuracy"
"v3-large-minimalistic_224_1.0_float","leopard","0.023","",""
"","","","snow leopard","0.9348089"
"","","","leopard","0.042376418"
"","","","jaguar","9.1452943E-4"
"","","","lynx","5.8017607E-4"
"","","","tiger","5.323995E-4"
"v3-large-minimalistic_224_1.0_float","leopard","0.024","",""
"","","","leopard","0.89044505"
"","","","jaguar","0.05873122"
"","","","cheetah","0.0050523146"
"","","","whiptail","8.900461E-4"
"","","","snow leopard","8.813967E-4"
"v3-large-minimalistic_224_1.0_float","leopard","0.023","",""
"","","","leopard","0.7846041"
"","","","jaguar","0.059331954"
"","","","cheetah","0.031388115"
"","","","banded gecko","0.022785326"
"","","","sidewinder","0.007397312"
"v3-large-minimalistic_224_1.0_float","leopard","0.022","",""
"","","","cheetah","0.9713607"
"","","","leopard","0.004751145"
"","","","jaguar","0.0040957415"
"","","","snow leopard","0.0016355499"
"","","","cougar","7.69567E-4"
"v3-large-minimalistic_224_1.0_float","leopard","0.023","",""
"","","","jaguar","0.42596167"
"","","","cheetah","0.3116402"
"","","","leopard","0.10520511"
"","","","Gila monster","0.0071592988"
"","","","barrow","0.005912126"
"v3-large-minimalistic_224_1.0_float","leopard","0.023","",""
"","","","jaguar","0.5184136"
"","","","leopard","0.4037409"
"","","","cheetah","0.0034254813"
"","","","snow leopard","0.0018479093"
"","","","Egyptian cat","0.0013705699"
"v3-large-minimalistic_224_1.0_float","leopard","0.024","",""
"","","","leopard","0.68597573"
"","","","cheetah","0.235222"
"","","","jaguar","0.047788244"
"","","","hyena","0.003176698"
"","","","snow leopard","0.0030430907"
"v3-large-minimalistic_224_1.0_float","leopard","0.023","",""
"","","","Egyptian cat","0.31277815"
"","","","cheetah","0.18604022"
"","","","snow leopard","0.063296996"
"","","","leopard","0.0518637"
"","","","hyena","0.030133888"
"v3-large-minimalistic_224_1.0_float","leopard","0.024","",""
"","","","lynx","0.39475146"
"","","","leopard","0.19927038"
"","","","jaguar","0.1074983"
"","","","cougar","0.025633018"
"","","","cheetah","0.018176535"
"v3-large-minimalistic_224_1.0_float","leopard","0.023","",""
"","","","leopard","0.5479273"
"","","","jaguar","0.20157118"
"","","","cheetah","0.16451761"
"","","","snow leopard","0.0044014053"
"","","","Egyptian cat","0.0018967217"
"v3-large-minimalistic_224_1.0_float","lion","0.023","",""
"","","","lion","0.44074678"
"","","","cheetah","0.19711415"
"","","","cougar","0.16728862"
"","","","lynx","0.083463386"
"","","","tiger cat","0.010085784"
"v3-large-minimalistic_224_1.0_float","lion","0.023","",""
"","","","lion","0.8473675"
"","","","cougar","0.03917018"
"","","","Lakeland terrier","0.008178507"
"","","","cheetah","0.0056650853"
"","","","Arabian camel","0.005577257"
"v3-large-minimalistic_224_1.0_float","lion","0.022","",""
"","","","lion","0.7124219"
"","","","hyena","0.030576538"
"","","","sea lion","0.016175766"
"","","","triceratops","0.014556614"
"","","","leopard","0.013462663"
"v3-large-minimalistic_224_1.0_float","lion","0.023","",""
"","","","lion","0.9960188"
"","","","Shetland sheepdog","3.3938885E-4"
"","","","collie","2.2520033E-4"
"","","","Arabian camel","1.4314598E-4"
"","","","Norwich terrier","1.0431957E-4"
"v3-large-minimalistic_224_1.0_float","lion","0.023","",""
"","","","lion","0.7378611"
"","","","Arabian camel","0.030218164"
"","","","brown bear","0.02860998"
"","","","warthog","0.013409228"
"","","","bison","0.008424124"
"v3-large-minimalistic_224_1.0_float","lion","0.023","",""
"","","","lion","0.98424786"
"","","","cougar","0.003991094"
"","","","vizsla","0.002291892"
"","","","Chesapeake Bay retriever","0.0012030336"
"","","","dingo","0.0011843825"
"v3-large-minimalistic_224_1.0_float","lion","0.023","",""
"","","","lion","0.81086636"
"","","","hyena","0.019598385"
"","","","golden retriever","0.014507502"
"","","","brown bear","0.009221528"
"","","","Norwich terrier","0.005357899"
"v3-large-minimalistic_224_1.0_float","lion","0.023","",""
"","","","lion","0.49031597"
"","","","water buffalo","0.112877145"
"","","","Arabian camel","0.030262025"
"","","","ox","0.016453179"
"","","","plow","0.0128639005"
"v3-large-minimalistic_224_1.0_float","lion","0.023","",""
"","","","lion","0.9719225"
"","","","cheetah","0.0055146115"
"","","","hyena","0.001279493"
"","","","leopard","9.508379E-4"
"","","","chow","8.7595347E-4"
"v3-large-minimalistic_224_1.0_float","lion","0.023","",""
"","","","lion","0.40245274"
"","","","cheetah","0.106639355"
"","","","dingo","0.10539696"
"","","","red wolf","0.053412583"
"","","","cougar","0.05197187"
"v3-large-minimalistic_224_1.0_float","bee","0.023","",""
"","","","ant","0.27691498"
"","","","honeycomb","0.27476"
"","","","apiary","0.26630655"
"","","","bee","0.15055606"
"","","","cockroach","0.0025205868"
"v3-large-minimalistic_224_1.0_float","bee","0.024","",""
"","","","bee","0.99483466"
"","","","cardoon","8.455769E-4"
"","","","fly","7.176322E-4"
"","","","damselfly","5.029486E-4"
"","","","dragonfly","4.8368087E-4"
"v3-large-minimalistic_224_1.0_float","bee","0.023","",""
"","","","bee","0.7588589"
"","","","ant","0.14826533"
"","","","banana","0.019221598"
"","","","fly","0.018413164"
"","","","ladybug","0.003327191"
"v3-large-minimalistic_224_1.0_float","bee","0.023","",""
"","","","bee","0.41763678"
"","","","barn spider","0.15008092"
"","","","cricket","0.034014933"
"","","","garden spider","0.028199367"
"","","","honeycomb","0.019381126"
"v3-large-minimalistic_224_1.0_float","bee","0.024","",""
"","","","bee","0.8158941"
"","","","ant","0.04223913"
"","","","fly","0.03906481"
"","","","isopod","0.007573059"
"","","","dragonfly","0.005104211"
"v3-large-minimalistic_224_1.0_float","bee","0.022","",""
"","","","bee","0.23698245"
"","","","garden spider","0.15122478"
"","","","lacewing","0.04118137"
"","","","dragonfly","0.029201966"
"","","","ladybug","0.028414292"
"v3-large-minimalistic_224_1.0_float","bee","0.022","",""
"","","","bee","0.99579793"
"","","","fly","0.0018486985"
"","","","admiral","2.3687899E-4"
"","","","honeycomb","2.2780441E-4"
"","","","daisy","2.2165978E-4"
"v3-large-minimalistic_224_1.0_float","bee","0.022","",""
"","","","bee","0.992546"
"","","","cardoon","0.0012763743"
"","","","fly","0.0010057586"
"","","","cabbage butterfly","5.299976E-4"
"","","","honeycomb","3.2908295E-4"
"v3-large-minimalistic_224_1.0_float","bee","0.022","",""
"","","","bee","0.7278555"
"","","","sulphur butterfly","0.044922832"
"","","","admiral","0.040268574"
"","","","ladybug","0.034042258"
"","","","leaf beetle","0.026824655"
"v3-large-minimalistic_224_1.0_float","bee","0.023","",""
"","","","bee","0.96892536"
"","","","ant","0.003059878"
"","","","fly","0.0029197568"
"","","","ringlet","0.0025666296"
"","","","rapeseed","0.0018058495"
"v3-large-minimalistic_224_1.0_float","daisy","0.022","",""
"","","","daisy","0.5640179"
"","","","bee","0.3238882"
"","","","cabbage butterfly","0.024588369"
"","","","sulphur butterfly","0.008699024"
"","","","monarch","0.0070999367"
"v3-large-minimalistic_224_1.0_float","daisy","0.023","",""
"","","","daisy","0.9173075"
"","","","bee","0.002026294"
"","","","rapeseed","0.001870359"
"","","","fly","8.9390925E-4"
"","","","weevil","6.6559593E-4"
"v3-large-minimalistic_224_1.0_float","daisy","0.023","",""
"","","","daisy","0.9857771"
"","","","bee","0.002106426"
"","","","cabbage butterfly","7.901946E-4"
"","","","ant","6.86533E-4"
"","","","lycaenid","6.5254065E-4"
"v3-large-minimalistic_224_1.0_float","daisy","0.024","",""
"","","","daisy","0.98197204"
"","","","cabbage butterfly","0.0017260107"
"","","","vase","0.0013707312"
"","","","yellow lady's slipper","0.0011452887"
"","","","earthstar","5.9649325E-4"
"v3-large-minimalistic_224_1.0_float","daisy","0.023","",""
"","","","daisy","0.15975127"
"","","","ant","0.09651629"
"","","","coral fungus","0.06659423"
"","","","bee","0.058540087"
"","","","sulphur butterfly","0.055424638"
"v3-large-minimalistic_224_1.0_float","daisy","0.023","",""
"","","","daisy","0.7985042"
"","","","bee","0.007513675"
"","","","fly","0.0043826876"
"","","","ant","0.0019754318"
"","","","weevil","0.0014708869"
"v3-large-minimalistic_224_1.0_float","daisy","0.023","",""
"","","","daisy","0.949836"
"","","","pot","0.0016859088"
"","","","milk can","9.7382575E-4"
"","","","bee","8.7977777E-4"
"","","","picket fence","7.055421E-4"
"v3-large-minimalistic_224_1.0_float","daisy","0.023","",""
"","","","daisy","0.9076808"
"","","","fly","0.0016079426"
"","","","bee","0.0012996106"
"","","","ant","0.0010003457"
"","","","weevil","9.906244E-4"
"v3-large-minimalistic_224_1.0_float","daisy","0.024","",""
"","","","daisy","0.9601929"
"","","","bee","0.0015792936"
"","","","ant","0.0012444535"
"","","","fly","9.0691244E-4"
"","","","pill bottle","5.6091946E-4"
"v3-large-minimalistic_224_1.0_float","daisy","0.023","",""
"","","","daisy","0.9869689"
"","","","mushroom","0.0024947028"
"","","","sea urchin","9.431912E-4"
"","","","coil","9.285684E-4"
"","","","ant","3.9164766E-4"
"v3-large-minimalistic_224_1.0_float","lemon","0.026","",""
"","","","lemon","0.81244767"
"","","","orange","0.11658788"
"","","","spaghetti squash","7.870986E-4"
"","","","baseball","7.39411E-4"
"","","","barrow","7.322254E-4"
"v3-large-minimalistic_224_1.0_float","lemon","0.025","",""
"","","","lemon","0.8958285"
"","","","orange","0.0078724865"
"","","","consomme","0.0053267903"
"","","","cucumber","0.0050236424"
"","","","shower cap","0.001869879"
"v3-large-minimalistic_224_1.0_float","lemon","0.024","",""
"","","","grocery store","0.25607955"
"","","","orange","0.155928"
"","","","lemon","0.14878754"
"","","","butcher shop","0.021857642"
"","","","Granny Smith","0.020136205"
"v3-large-minimalistic_224_1.0_float","lemon","0.024","",""
"","","","lemon","0.99685895"
"","","","cucumber","5.343838E-4"
"","","","jellyfish","5.0991273E-4"
"","","","fountain","2.8050263E-4"
"","","","head cabbage","1.2593954E-4"
"v3-large-minimalistic_224_1.0_float","lemon","0.023","",""
"","","","lemon","0.71883965"
"","","","fig","0.07909163"
"","","","Granny Smith","0.07786542"
"","","","orange","0.0155133465"
"","","","banana","0.0029723628"
"v3-large-minimalistic_224_1.0_float","lemon","0.023","",""
"","","","lemon","0.50665814"
"","","","orange","0.42999518"
"","","","spaghetti squash","0.014713626"
"","","","tennis ball","0.0041339896"
"","","","butternut squash","0.003244805"
"v3-large-minimalistic_224_1.0_float","lemon","0.023","",""
"","","","orange","0.436009"
"","","","lemon","0.1319404"
"","","","pineapple","0.093559764"
"","","","banana","0.0825662"
"","","","Granny Smith","0.035929874"
"v3-large-minimalistic_224_1.0_float","lemon","0.023","",""
"","","","lemon","0.92628413"
"","","","yellow lady's slipper","0.029199451"
"","","","orange","0.0015354712"
"","","","bagel","0.0014824282"
"","","","slug","0.0013236586"
"v3-large-minimalistic_224_1.0_float","lemon","0.023","",""
"","","","lemon","0.9163758"
"","","","orange","0.049330946"
"","","","ice cream","0.007928205"
"","","","spaghetti squash","0.0031783567"
"","","","ice lolly","0.0018978831"
"v3-large-minimalistic_224_1.0_float","lemon","0.022","",""
"","","","suit","0.21263668"
"","","","military uniform","0.06261023"
"","","","lemon","0.059976928"
"","","","maraca","0.02822064"
"","","","Granny Smith","0.024138397"
"v3-large-minimalistic_224_1.0_float","shark","0.025","",""
"","","","great white shark","0.59153044"
"","","","wing","0.106470644"
"","","","tiger shark","0.07092474"
"","","","hammerhead","0.028880943"
"","","","dam","0.017111389"
"v3-large-minimalistic_224_1.0_float","shark","0.024","",""
"","","","great white shark","0.8187303"
"","","","hammerhead","0.02747354"
"","","","dugong","0.015054261"
"","","","tiger shark","0.0145910885"
"","","","ice bear","0.0023726437"
"v3-large-minimalistic_224_1.0_float","shark","0.024","",""
"","","","great white shark","0.8647371"
"","","","grey whale","0.035414208"
"","","","leatherback turtle","0.024056239"
"","","","ice bear","0.017668806"
"","","","loggerhead","0.013547143"
"v3-large-minimalistic_224_1.0_float","shark","0.023","",""
"","","","great white shark","0.5637989"
"","","","tiger shark","0.107602894"
"","","","dugong","0.054530498"
"","","","hammerhead","0.034391955"
"","","","sturgeon","0.027312757"
"v3-large-minimalistic_224_1.0_float","shark","0.025","",""
"","","","great white shark","0.5472792"
"","","","tiger shark","0.18987487"
"","","","hammerhead","0.054400064"
"","","","aircraft carrier","0.013754489"
"","","","warplane","0.011314133"
"v3-large-minimalistic_224_1.0_float","shark","0.024","",""
"","","","great white shark","0.5088521"
"","","","sturgeon","0.09941917"
"","","","tiger shark","0.08981773"
"","","","hammerhead","0.04940868"
"","","","sea lion","0.03152899"
"v3-large-minimalistic_224_1.0_float","shark","0.024","",""
"","","","great white shark","0.8871801"
"","","","hammerhead","0.019677073"
"","","","gar","0.012754196"
"","","","grey whale","0.0067209904"
"","","","tiger shark","0.005726355"
"v3-large-minimalistic_224_1.0_float","shark","0.023","",""
"","","","great white shark","0.8067086"
"","","","hammerhead","0.10018565"
"","","","tiger shark","0.021582196"
"","","","loggerhead","0.0059233382"
"","","","electric ray","0.0039612367"
"v3-large-minimalistic_224_1.0_float","shark","0.024","",""
"","","","great white shark","0.94381523"
"","","","drilling platform","0.0055035832"
