"ModelName","Label","InferenceTime","Recognition","Accuracy"
"mobilenet_v1_0.25_128","leopard","0.006","",""
"","","","cheetah","0.86572266"
"","","","leopard","0.066223145"
"","","","jaguar","0.064697266"
"","","","partridge","7.133484E-4"
"","","","lynx","3.938675E-4"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","leopard","0.5878906"
"","","","jaguar","0.35107422"
"","","","cheetah","0.04751587"
"","","","snow leopard","0.0118255615"
"","","","lynx","3.4356117E-4"
"mobilenet_v1_0.25_128","leopard","0.003","",""
"","","","leopard","0.13427734"
"","","","cheetah","0.1194458"
"","","","jaguar","0.06542969"
"","","","ruffed grouse","0.046783447"
"","","","Gila monster","0.034210205"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","cheetah","0.2421875"
"","","","snow leopard","0.095581055"
"","","","leatherback turtle","0.09265137"
"","","","leopard","0.06939697"
"","","","bustard","0.04309082"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","leopard","0.6118164"
"","","","cheetah","0.086120605"
"","","","echidna","0.050231934"
"","","","jaguar","0.03704834"
"","","","porcupine","0.035064697"
"mobilenet_v1_0.25_128","leopard","0.003","",""
"","","","lynx","0.6254883"
"","","","cheetah","0.1619873"
"","","","Egyptian cat","0.13317871"
"","","","leopard","0.036132812"
"","","","snow leopard","0.014945984"
"mobilenet_v1_0.25_128","leopard","0.004","",""
"","","","snow leopard","0.9873047"
"","","","lynx","0.0039711"
"","","","leopard","0.002210617"
"","","","tabby","0.0015192032"
"","","","Egyptian cat","9.584427E-4"
"mobilenet_v1_0.25_128","leopard","0.003","",""
"","","","chain mail","0.1459961"
"","","","siamang","0.08380127"
"","","","zebra","0.038513184"
"","","","chainlink fence","0.038513184"
"","","","African elephant","0.035491943"
"mobilenet_v1_0.25_128","leopard","0.003","",""
"","","","grey fox","0.48120117"
"","","","cheetah","0.20690918"
"","","","coyote","0.20532227"
"","","","prairie chicken","0.008148193"
"","","","timber wolf","0.007247925"
"mobilenet_v1_0.25_128","leopard","0.004","",""
"","","","leopard","0.734375"
"","","","jaguar","0.23095703"
"","","","cheetah","0.03125"
"","","","Gila monster","6.9618225E-4"
"","","","ptarmigan","5.507469E-4"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","macaque","0.08526611"
"","","","kit fox","0.07128906"
"","","","hyena","0.06390381"
"","","","lion","0.052124023"
"","","","weasel","0.043914795"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","Norwich terrier","0.29052734"
"","","","Norfolk terrier","0.1340332"
"","","","cairn","0.11828613"
"","","","white wolf","0.10437012"
"","","","timber wolf","0.049682617"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","lion","0.6484375"
"","","","coyote","0.13171387"
"","","","timber wolf","0.08502197"
"","","","Norwich terrier","0.021331787"
"","","","Norfolk terrier","0.011779785"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","lion","0.29174805"
"","","","kit fox","0.099243164"
"","","","red fox","0.050689697"
"","","","marmot","0.045806885"
"","","","brown bear","0.0423584"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","lion","0.98828125"
"","","","cougar","0.0054779053"
"","","","lynx","0.0017642975"
"","","","tiger cat","7.891655E-4"
"","","","tiger","6.699562E-4"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","lynx","0.60839844"
"","","","lion","0.10491943"
"","","","coyote","0.07043457"
"","","","hare","0.045837402"
"","","","timber wolf","0.02268982"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","lion","0.33081055"
"","","","cougar","0.09552002"
"","","","bighorn","0.056152344"
"","","","ram","0.044403076"
"","","","kit fox","0.042053223"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","lion","0.9536133"
"","","","cheetah","0.024627686"
"","","","cougar","0.009643555"
"","","","coyote","0.0028514862"
"","","","lynx","0.0012168884"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","lion","0.8330078"
"","","","warthog","0.13391113"
"","","","teddy","0.0055274963"
"","","","ram","0.0049552917"
"","","","hog","0.003484726"
"mobilenet_v1_0.25_128","lion","0.004","",""
"","","","kit fox","0.2619629"
"","","","red fox","0.1083374"
"","","","dhole","0.083740234"
"","","","Brabancon griffon","0.042114258"
"","","","mongoose","0.03463745"
"mobilenet_v1_0.25_128","bee","0.003","",""
"","","","honeycomb","0.37402344"
"","","","buckeye","0.07714844"
"","","","pot","0.060577393"
"","","","coral fungus","0.050628662"
"","","","hen-of-the-woods","0.049835205"
"mobilenet_v1_0.25_128","bee","0.003","",""
"","","","bee","0.20373535"
"","","","bloodhound","0.09851074"
"","","","tiger","0.084228516"
"","","","Rhodesian ridgeback","0.07733154"
"","","","African hunting dog","0.07495117"
"mobilenet_v1_0.25_128","bee","0.003","",""
"","","","albatross","0.20446777"
"","","","sulphur-crested cockatoo","0.115600586"
"","","","hummingbird","0.06384277"
"","","","bee","0.05291748"
"","","","American chameleon","0.049346924"
"mobilenet_v1_0.25_128","bee","0.004","",""
"","","","bee","0.09790039"
"","","","comic book","0.056884766"
"","","","book jacket","0.055999756"
"","","","feather boa","0.047332764"
"","","","traffic light","0.041931152"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","daisy","0.9560547"
"","","","bee","0.025482178"
"","","","sulphur butterfly","0.0039367676"
"","","","sea urchin","0.0037288666"
"","","","pinwheel","0.0010271072"
"mobilenet_v1_0.25_128","bee","0.003","",""
"","","","sea urchin","0.2175293"
"","","","daisy","0.1361084"
"","","","sea anemone","0.12200928"
"","","","bee","0.08251953"
"","","","sulphur butterfly","0.060394287"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","bee","0.27026367"
"","","","long-horned beetle","0.26611328"
"","","","wolf spider","0.11260986"
"","","","barn spider","0.099365234"
"","","","weevil","0.06829834"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","hummingbird","0.34985352"
"","","","bee","0.15405273"
"","","","ant","0.07330322"
"","","","lycaenid","0.070495605"
"","","","admiral","0.04446411"
"mobilenet_v1_0.25_128","bee","0.003","",""
"","","","bee","0.46313477"
"","","","cricket","0.1730957"
"","","","mantis","0.10015869"
"","","","grasshopper","0.042419434"
"","","","fly","0.041107178"
"mobilenet_v1_0.25_128","bee","0.003","",""
"","","","monarch","0.3449707"
"","","","admiral","0.2244873"
"","","","sulphur butterfly","0.1616211"
"","","","bee","0.12109375"
"","","","ringlet","0.022750854"
"mobilenet_v1_0.25_128","daisy","0.003","",""
"","","","daisy","0.7685547"
"","","","coral fungus","0.0574646"
"","","","sulphur butterfly","0.035949707"
"","","","agaric","0.020812988"
"","","","cabbage butterfly","0.019088745"
"mobilenet_v1_0.25_128","daisy","0.004","",""
"","","","daisy","0.9267578"
"","","","sea anemone","0.038848877"
"","","","sea urchin","0.02670288"
"","","","bee","0.0011377335"
"","","","ringlet","9.212494E-4"
"mobilenet_v1_0.25_128","daisy","0.003","",""
"","","","daisy","0.98291016"
"","","","sea urchin","0.0049209595"
"","","","sea anemone","0.002117157"
"","","","cabbage butterfly","0.0014209747"
"","","","umbrella","0.0011873245"
"mobilenet_v1_0.25_128","daisy","0.003","",""
"","","","daisy","0.234375"
"","","","banana","0.17687988"
"","","","pinwheel","0.089660645"
"","","","vault","0.043701172"
"","","","sea urchin","0.03564453"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","daisy","0.9921875"
"","","","cabbage butterfly","0.004184723"
"","","","sulphur butterfly","0.0016126633"
"","","","bee","8.7690353E-4"
"","","","lycaenid","8.7690353E-4"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","daisy","0.6191406"
"","","","cabbage butterfly","0.32128906"
"","","","sulphur butterfly","0.01689148"
"","","","lycaenid","0.016113281"
"","","","bee","0.0052719116"
"mobilenet_v1_0.25_128","daisy","0.004","",""
"","","","daisy","0.99609375"
"","","","pot","6.00338E-4"
"","","","apiary","3.8170815E-4"
"","","","bee","2.8586388E-4"
"","","","pelican","1.6474724E-4"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","daisy","0.9995117"
"","","","bee","5.1116943E-4"
"","","","cabbage butterfly","1.1408329E-4"
"","","","background","0.0"
"","","","background","0.0"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","daisy","0.9980469"
"","","","bee","9.2458725E-4"
"","","","cabbage butterfly","4.8708916E-4"
"","","","sea urchin","3.2949448E-4"
"","","","sulphur butterfly","9.6678734E-5"
"mobilenet_v1_0.25_128","daisy","0.003","",""
"","","","daisy","0.98876953"
"","","","bee","0.004650116"
"","","","cabbage butterfly","0.0039787292"
"","","","lycaenid","8.1443787E-4"
"","","","ringlet","4.825592E-4"
"mobilenet_v1_0.25_128","lemon","0.005","",""
"","","","lemon","0.7441406"
"","","","tennis ball","0.14648438"
"","","","Granny Smith","0.08343506"
"","","","acorn","0.0090789795"
"","","","orange","0.006904602"
"mobilenet_v1_0.25_128","lemon","0.006","",""
"","","","banana","0.21154785"
"","","","lemon","0.11590576"
"","","","orange","0.10888672"
"","","","acorn squash","0.10308838"
"","","","bagel","0.07904053"
"mobilenet_v1_0.25_128","lemon","0.004","",""
"","","","lemon","0.5473633"
"","","","orange","0.19055176"
"","","","banana","0.08068848"
"","","","spaghetti squash","0.07293701"
"","","","jackfruit","0.021057129"
"mobilenet_v1_0.25_128","lemon","0.007","",""
"","","","lemon","0.88916016"
"","","","acorn","0.0435791"
"","","","orange","0.03265381"
"","","","spaghetti squash","0.012390137"
"","","","jackfruit","0.009208679"
"mobilenet_v1_0.25_128","lemon","0.004","",""
"","","","grocery store","0.6923828"
"","","","confectionery","0.19226074"
"","","","shopping basket","0.037261963"
"","","","shopping cart","0.012580872"
"","","","crate","0.006038666"
"mobilenet_v1_0.25_128","lemon","0.003","",""
"","","","jackfruit","0.12030029"
"","","","European fire salamander","0.11657715"
"","","","banana","0.02748108"
"","","","spotted salamander","0.02217102"
"","","","Leonberg","0.016159058"
"mobilenet_v1_0.25_128","lemon","0.003","",""
"","","","lemon","0.6699219"
"","","","orange","0.26635742"
"","","","Granny Smith","0.031082153"
"","","","banana","0.0109939575"
"","","","spaghetti squash","0.004764557"
"mobilenet_v1_0.25_128","lemon","0.004","",""
"","","","lemon","0.4597168"
"","","","Granny Smith","0.2619629"
"","","","fig","0.07446289"
"","","","acorn","0.06994629"
"","","","banana","0.033050537"
"mobilenet_v1_0.25_128","lemon","0.004","",""
"","","","lemon","0.71484375"
"","","","orange","0.1986084"
"","","","acorn","0.028167725"
"","","","spaghetti squash","0.018035889"
"","","","hip","0.009887695"
"mobilenet_v1_0.25_128","lemon","0.003","",""
"","","","lemon","0.83984375"
"","","","orange","0.14038086"
"","","","tick","0.003917694"
"","","","soup bowl","0.0038280487"
"","","","espresso","8.6069107E-4"
"mobilenet_v1_0.25_128","shark","0.004","",""
"","","","great white shark","0.12805176"
"","","","hammerhead","0.07861328"
"","","","coral reef","0.07159424"
"","","","aircraft carrier","0.052978516"
"","","","water snake","0.042907715"
"mobilenet_v1_0.25_128","shark","0.006","",""
"","","","great white shark","0.92529297"
"","","","tiger shark","0.02772522"
"","","","grey whale","0.02708435"
"","","","sturgeon","0.0040245056"
"","","","coho","0.0032596588"
"mobilenet_v1_0.25_128","shark","0.003","",""
"","","","great white shark","0.8676758"
"","","","dugong","0.03579712"
"","","","tiger shark","0.035247803"
"","","","sea lion","0.013069153"
"","","","snorkel","0.01033783"
"mobilenet_v1_0.25_128","shark","0.004","",""
"","","","great white shark","0.8051758"
"","","","snorkel","0.06402588"
"","","","tiger shark","0.04232788"
"","","","loggerhead","0.009742737"
"","","","ice bear","0.009223938"
"mobilenet_v1_0.25_128","shark","0.004","",""
"","","","hammerhead","0.33862305"
"","","","tiger shark","0.29882812"
"","","","great white shark","0.13903809"
"","","","stingray","0.041748047"
"","","","scuba diver","0.041748047"
"mobilenet_v1_0.25_128","shark","0.005","",""
"","","","great white shark","0.5258789"
"","","","hammerhead","0.23339844"
"","","","tiger shark","0.11553955"
"","","","gar","0.066345215"
"","","","sea snake","0.010749817"
"mobilenet_v1_0.25_128","shark","0.002","",""
"","","","great white shark","0.41552734"
"","","","tiger shark","0.19177246"
"","","","dugong","0.107543945"
"","","","hammerhead","0.0793457"
"","","","coral reef","0.041137695"
"mobilenet_v1_0.25_128","shark","0.003","",""
"","","","great white shark","0.9067383"
"","","","tiger shark","0.029144287"
"","","","hammerhead","0.014312744"
"","","","grey whale","0.008888245"
"","","","ice bear","0.0087509155"
"mobilenet_v1_0.25_128","shark","0.003","",""
"","","","barracouta","0.32958984"
"","","","great white shark","0.10211182"
"","","","sturgeon","0.08666992"
"","","","coho","0.06964111"
"","","","gar","0.062927246"
"mobilenet_v1_0.25_128","shark","0.003","",""
"","","","great white shark","0.4260254"
"","","","snorkel","0.2244873"
"","","","grey whale","0.06286621"
"","","","promontory","0.037231445"
"","","","tiger shark","0.019927979"
"mobilenet_v1_0.25_128","stingray","0.004","",""
"","","","stingray","0.5908203"
"","","","electric ray","0.1505127"
"","","","orangutan","0.031066895"
"","","","conch","0.021865845"
"","","","sea cucumber","0.021514893"
"mobilenet_v1_0.25_128","stingray","0.004","",""
"","","","stingray","0.59033203"
"","","","electric ray","0.09197998"
"","","","sea lion","0.022354126"
"","","","redbone","0.017486572"
"","","","wombat","0.017074585"
"mobilenet_v1_0.25_128","stingray","0.003","",""
"","","","trilobite","0.07495117"
"","","","chiton","0.07043457"
"","","","stingray","0.035705566"
"","","","volcano","0.03314209"
"","","","sea urchin","0.021820068"
"mobilenet_v1_0.25_128","stingray","0.003","",""
"","","","stingray","0.39282227"
"","","","coral reef","0.18554688"
"","","","snorkel","0.050720215"
"","","","scuba diver","0.045837402"
"","","","electric ray","0.036834717"
"mobilenet_v1_0.25_128","stingray","0.003","",""
"","","","coral reef","0.1550293"
"","","","stingray","0.10406494"
"","","","sea snake","0.078552246"
"","","","starfish","0.07354736"
"","","","loggerhead","0.051727295"
"mobilenet_v1_0.25_128","stingray","0.003","",""
"","","","stingray","0.8955078"
"","","","electric ray","0.043914795"
"","","","loggerhead","0.027038574"
"","","","eel","0.006893158"
"","","","sturgeon","0.004180908"
"mobilenet_v1_0.25_128","stingray","0.002","",""
"","","","stingray","0.24182129"
"","","","Dungeness crab","0.2253418"
"","","","electric ray","0.028427124"
"","","","hermit_crab","0.027664185"
"","","","burrito","0.01828003"
"mobilenet_v1_0.25_128","stingray","0.003","",""
"","","","stingray","0.8823242"
"","","","loggerhead","0.028137207"
"","","","electric ray","0.012489319"
"","","","coral reef","0.00819397"
"","","","hammerhead","0.0066833496"
"mobilenet_v1_0.25_128","stingray","0.003","",""
"","","","stingray","0.65722656"
"","","","electric ray","0.068725586"
"","","","puffer","0.05609131"
"","","","dugong","0.016586304"
"","","","eel","0.016326904"
"mobilenet_v1_0.25_128","stingray","0.004","",""
"","","","Lakeland terrier","0.12854004"
"","","","Airedale","0.08831787"
"","","","beaver","0.08166504"
"","","","meerkat","0.06719971"
"","","","mongoose","0.0574646"
"mobilenet_v1_0.25_128","mud_turtle","0.003","",""
"","","","bullfrog","0.49853516"
"","","","mud_turtle","0.10864258"
"","","","bolete","0.10614014"
"","","","tailed frog","0.05908203"
"","","","platypus","0.043548584"
"mobilenet_v1_0.25_128","mud_turtle","0.003","",""
"","","","mud_turtle","0.42944336"
"","","","terrapin","0.3449707"
"","","","box turtle","0.10601807"
"","","","ground beetle","0.017440796"
"","","","leafhopper","0.017440796"
"mobilenet_v1_0.25_128","mud_turtle","0.004","",""
"","","","slug","0.2734375"
"","","","common newt","0.19848633"
"","","","American alligator","0.08148193"
"","","","axolotl","0.06347656"
"","","","coho","0.037902832"
"mobilenet_v1_0.25_128","mud_turtle","0.004","",""
"","","","mud_turtle","0.37817383"
"","","","terrapin","0.115356445"
"","","","isopod","0.07867432"
"","","","chiton","0.045532227"
"","","","tick","0.04309082"
"mobilenet_v1_0.25_128","mud_turtle","0.004","",""
"","","","conch","0.36010742"
"","","","loggerhead","0.234375"
"","","","mud_turtle","0.0635376"
"","","","leatherback turtle","0.052703857"
"","","","rock crab","0.04837036"
"mobilenet_v1_0.25_128","mud_turtle","0.003","",""
"","","","mud_turtle","0.88427734"
"","","","terrapin","0.09466553"
"","","","box turtle","0.009010315"
"","","","leatherback turtle","0.0061454773"
"","","","isopod","0.0034751892"
"mobilenet_v1_0.25_128","mud_turtle","0.003","",""
"","","","common_iguana","0.4111328"
"","","","terrapin","0.2454834"
"","","","mud_turtle","0.14538574"
"","","","American alligator","0.07489014"
"","","","African crocodile","0.053497314"
"mobilenet_v1_0.25_128","mud_turtle","0.003","",""
"","","","dung beetle","0.15209961"
"","","","Gila monster","0.09448242"
"","","","Komodo_dragon","0.091552734"
"","","","snail","0.045318604"
"","","","otter","0.04257202"
"mobilenet_v1_0.25_128","mud_turtle","0.003","",""
"","","","breastplate","0.42700195"
"","","","cuirass","0.25512695"
"","","","gong","0.03463745"
"","","","shield","0.027618408"
"","","","barrel","0.022018433"
"mobilenet_v1_0.25_128","mud_turtle","0.003","",""
"","","","fly","0.21960449"
"","","","garden spider","0.095947266"
"","","","bee","0.092285156"
"","","","long-horned beetle","0.05911255"
"","","","black and gold garden spider","0.05819702"
"mobilenet_v1_0.25_128","common_iguana","0.004","",""
"","","","common_iguana","0.47753906"
"","","","Komodo_dragon","0.14123535"
"","","","porcupine","0.080444336"
"","","","sea urchin","0.06878662"
"","","","frilled lizard","0.06072998"
"mobilenet_v1_0.25_128","common_iguana","0.003","",""
"","","","triceratops","0.49389648"
"","","","common_iguana","0.34472656"
"","","","African elephant","0.04522705"
"","","","African chameleon","0.023284912"
"","","","Indian elephant","0.01600647"
"mobilenet_v1_0.25_128","common_iguana","0.004","",""
"","","","water snake","0.17211914"
"","","","whiptail","0.06161499"
"","","","diamondback","0.05029297"
"","","","garter snake","0.03994751"
"","","","rock python","0.039489746"
"mobilenet_v1_0.25_128","common_iguana","0.003","",""
"","","","green lizard","0.32495117"
"","","","American chameleon","0.19250488"
"","","","common_iguana","0.06915283"
"","","","barracouta","0.068115234"
"","","","zucchini","0.063964844"
"mobilenet_v1_0.25_128","common_iguana","0.003","",""
"","","","common_iguana","0.39086914"
"","","","triceratops","0.16040039"
"","","","frilled lizard","0.1484375"
"","","","Komodo_dragon","0.08392334"
"","","","African chameleon","0.024902344"
"mobilenet_v1_0.25_128","common_iguana","0.003","",""
"","","","three-toed sloth","0.24255371"
"","","","bald eagle","0.09643555"
"","","","limpkin","0.072265625"
"","","","howler monkey","0.06274414"
"","","","kite","0.05328369"
"mobilenet_v1_0.25_128","common_iguana","0.004","",""
"","","","frilled lizard","0.18444824"
"","","","knot","0.13391113"
"","","","common_iguana","0.12475586"
"","","","meerkat","0.08380127"
"","","","Komodo_dragon","0.0769043"
"mobilenet_v1_0.25_128","common_iguana","0.004","",""
"","","","green lizard","0.7836914"
"","","","American chameleon","0.08728027"
"","","","common_iguana","0.06188965"
"","","","Komodo_dragon","0.01209259"
"","","","peacock","0.009788513"
"mobilenet_v1_0.25_128","common_iguana","0.004","",""
"","","","common_iguana","0.7373047"
"","","","African chameleon","0.22314453"
"","","","African crocodile","0.0074005127"
"","","","bullfrog","0.0055007935"
"","","","green lizard","0.0023651123"
"mobilenet_v1_0.25_128","common_iguana","0.003","",""
"","","","African chameleon","0.7138672"
"","","","common_iguana","0.08392334"
"","","","cicada","0.05090332"
"","","","green lizard","0.05050659"
"","","","green snake","0.023849487"
"mobilenet_v1_0.25_128","whiptail","0.003","",""
"","","","whiptail","0.7734375"
"","","","alligator lizard","0.037597656"
"","","","Komodo_dragon","0.029525757"
"","","","African crocodile","0.029296875"
"","","","starfish","0.0231781"
"mobilenet_v1_0.25_128","whiptail","0.002","",""
"","","","garter snake","0.16931152"
"","","","ringneck snake","0.14709473"
"","","","thunder snake","0.050445557"
"","","","night snake","0.04248047"
"","","","wolf spider","0.04006958"
"mobilenet_v1_0.25_128","whiptail","0.004","",""
"","","","whiptail","0.2956543"
"","","","dragonfly","0.24707031"
"","","","damselfly","0.23034668"
"","","","garter snake","0.049041748"
"","","","alligator lizard","0.013305664"
"mobilenet_v1_0.25_128","whiptail","0.004","",""
"","","","banded gecko","0.91552734"
"","","","whiptail","0.017990112"
"","","","ruddy turnstone","0.0126571655"
"","","","barn spider","0.0057029724"
"","","","common newt","0.003250122"
"mobilenet_v1_0.25_128","whiptail","0.003","",""
"","","","damselfly","0.5019531"
"","","","whiptail","0.09649658"
"","","","agama","0.07342529"
"","","","dragonfly","0.039611816"
"","","","lacewing","0.03869629"
"mobilenet_v1_0.25_128","whiptail","0.004","",""
"","","","croquet ball","0.028564453"
"","","","sea snake","0.027694702"
"","","","shovel","0.022155762"
"","","","Indian cobra","0.020584106"
"","","","slug","0.01979065"
"mobilenet_v1_0.25_128","whiptail","0.003","",""
"","","","dung beetle","0.16333008"
"","","","whiptail","0.15466309"
"","","","agama","0.10144043"
"","","","common_iguana","0.042297363"
"","","","African crocodile","0.03942871"
"mobilenet_v1_0.25_128","whiptail","0.003","",""
"","","","whiptail","0.25073242"
"","","","bow","0.06750488"
"","","","alligator lizard","0.056396484"
"","","","scabbard","0.04095459"
"","","","rifle","0.034606934"
"mobilenet_v1_0.25_128","whiptail","0.003","",""
"","","","agama","0.30688477"
"","","","alligator lizard","0.052703857"
"","","","whiptail","0.049316406"
"","","","African crocodile","0.024032593"
"","","","Gila monster","0.02357483"
"mobilenet_v1_0.25_128","whiptail","0.004","",""
"","","","dung beetle","0.07678223"
"","","","whiptail","0.06341553"
"","","","hognose snake","0.038909912"
"","","","diamondback","0.03768921"
"","","","ant","0.03250122"
"mobilenet_v1_0.25_128","Komodo_dragon","0.003","",""
"","","","American alligator","0.3947754"
"","","","African crocodile","0.32714844"
"","","","Komodo_dragon","0.22143555"
"","","","common_iguana","0.016296387"
"","","","leatherback turtle","0.009880066"
"mobilenet_v1_0.25_128","Komodo_dragon","0.003","",""
"","","","Komodo_dragon","0.3869629"
"","","","Gila monster","0.15637207"
"","","","African crocodile","0.09411621"
"","","","warthog","0.033813477"
"","","","Arabian camel","0.03253174"
"mobilenet_v1_0.25_128","Komodo_dragon","0.003","",""
"","","","Komodo_dragon","0.8989258"
"","","","mongoose","0.014526367"
"","","","Irish wolfhound","0.005847931"
"","","","meerkat","0.004753113"
"","","","wombat","0.0038337708"
"mobilenet_v1_0.25_128","Komodo_dragon","0.003","",""
"","","","terrapin","0.2355957"
"","","","mud_turtle","0.21789551"
"","","","leatherback turtle","0.12414551"
"","","","water snake","0.07952881"
"","","","rock python","0.07952881"
"mobilenet_v1_0.25_128","Komodo_dragon","0.003","",""
"","","","mongoose","0.2836914"
"","","","echidna","0.21252441"
"","","","armadillo","0.07696533"
"","","","wild boar","0.05807495"
"","","","limpkin","0.047790527"
"mobilenet_v1_0.25_128","Komodo_dragon","0.003","",""
"","","","wild boar","0.1541748"
"","","","beaver","0.095703125"
"","","","partridge","0.05899048"
"","","","hen","0.0496521"
"","","","baboon","0.046295166"
"mobilenet_v1_0.25_128","Komodo_dragon","0.003","",""
"","","","Komodo_dragon","0.4555664"
"","","","common_iguana","0.32055664"
"","","","warthog","0.05883789"
"","","","wild boar","0.016723633"
"","","","barrow","0.01272583"
"mobilenet_v1_0.25_128","Komodo_dragon","0.002","",""
"","","","Komodo_dragon","0.84277344"
"","","","African crocodile","0.07537842"
"","","","Gila monster","0.009002686"
"","","","American alligator","0.008010864"
"","","","otter","0.0076408386"
"mobilenet_v1_0.25_128","Komodo_dragon","0.003","",""
"","","","Komodo_dragon","0.8833008"
"","","","alligator lizard","0.02861023"
"","","","common_iguana","0.010772705"
"","","","African crocodile","0.0096588135"
"","","","American alligator","0.008934021"
"mobilenet_v1_0.25_128","Komodo_dragon","0.003","",""
"","","","Komodo_dragon","0.61328125"
"","","","mongoose","0.08300781"
"","","","marmot","0.059783936"
"","","","lynx","0.03302002"
"","","","wombat","0.023406982"
"mobilenet_v1_0.25_128","green_mamba","0.004","",""
"","","","green snake","0.30566406"
"","","","green lizard","0.29858398"
"","","","green_mamba","0.24938965"
"","","","American chameleon","0.038848877"
"","","","eel","0.016967773"
"mobilenet_v1_0.25_128","green_mamba","0.003","",""
"","","","vine snake","0.3474121"
"","","","green snake","0.25219727"
"","","","green_mamba","0.24450684"
"","","","eel","0.017303467"
"","","","yellow lady's slipper","0.014678955"
"mobilenet_v1_0.25_128","green_mamba","0.003","",""
"","","","green_mamba","0.81884766"
"","","","green snake","0.10491943"
"","","","green lizard","0.03277588"
"","","","African chameleon","0.016601562"
"","","","American chameleon","0.0127334595"
"mobilenet_v1_0.25_128","green_mamba","0.002","",""
