"ModelName","Label","InferenceTime","Recognition","Accuracy"
"mobilenet_v2_0.35_128","leopard","0.008","",""
"","","","jaguar","0.5996094"
"","","","leopard","0.29907227"
"","","","snow leopard","0.030670166"
"","","","cheetah","0.014549255"
"","","","tiger","0.008033752"
"mobilenet_v2_0.35_128","leopard","0.002","",""
"","","","leopard","0.33642578"
"","","","diamondback","0.06677246"
"","","","African crocodile","0.055786133"
"","","","mongoose","0.049438477"
"","","","meerkat","0.040496826"
"mobilenet_v2_0.35_128","leopard","0.003","",""
"","","","leopard","0.55615234"
"","","","jaguar","0.3647461"
"","","","cheetah","0.04156494"
"","","","snow leopard","0.0118637085"
"","","","hen-of-the-woods","0.0023899078"
"mobilenet_v2_0.35_128","leopard","0.002","",""
"","","","leopard","0.60791016"
"","","","jaguar","0.36010742"
"","","","cheetah","0.018005371"
"","","","snow leopard","6.0892105E-4"
"","","","tiger","4.4369698E-4"
"mobilenet_v2_0.35_128","leopard","0.002","",""
"","","","cheetah","0.48657227"
"","","","leopard","0.17614746"
"","","","jaguar","0.04135132"
"","","","hyena","0.024993896"
"","","","German short-haired pointer","0.017303467"
"mobilenet_v2_0.35_128","leopard","0.004","",""
"","","","cheetah","0.9433594"
"","","","leopard","0.017684937"
"","","","jaguar","0.0069007874"
"","","","ram","0.0014019012"
"","","","hyena","0.001203537"
"mobilenet_v2_0.35_128","leopard","0.002","",""
"","","","jaguar","0.84521484"
"","","","leopard","0.09118652"
"","","","tiger","0.018966675"
"","","","tiger cat","0.008888245"
"","","","cheetah","0.008094788"
"mobilenet_v2_0.35_128","leopard","0.003","",""
"","","","leopard","0.54833984"
"","","","jaguar","0.24328613"
"","","","snow leopard","0.05407715"
"","","","cheetah","0.041137695"
"","","","diamondback","0.0034561157"
"mobilenet_v2_0.35_128","leopard","0.002","",""
"","","","lynx","0.14196777"
"","","","hyena","0.097229004"
"","","","tiger","0.09680176"
"","","","Egyptian cat","0.059661865"
"","","","tiger cat","0.049835205"
"mobilenet_v2_0.35_128","leopard","0.003","",""
"","","","leopard","0.31445312"
"","","","jaguar","0.23083496"
"","","","cheetah","0.16247559"
"","","","snow leopard","0.08526611"
"","","","lynx","0.015586853"
"mobilenet_v2_0.35_128","lion","0.012","",""
"","","","cougar","0.24206543"
"","","","lynx","0.117492676"
"","","","lion","0.06512451"
"","","","golden retriever","0.04156494"
"","","","dingo","0.037109375"
"mobilenet_v2_0.35_128","lion","0.002","",""
"","","","lion","0.40893555"
"","","","soft-coated wheaten terrier","0.060791016"
"","","","Border terrier","0.036712646"
"","","","sea lion","0.023162842"
"","","","polecat","0.02166748"
"mobilenet_v2_0.35_128","lion","0.002","",""
"","","","cougar","0.2602539"
"","","","lion","0.18017578"
"","","","ice bear","0.030838013"
"","","","ibex","0.029083252"
"","","","white wolf","0.023925781"
"mobilenet_v2_0.35_128","lion","0.004","",""
"","","","lion","0.9838867"
"","","","chow","0.0039596558"
"","","","Pomeranian","0.0012454987"
"","","","cheetah","8.363724E-4"
"","","","gibbon","7.586479E-4"
"mobilenet_v2_0.35_128","lion","0.002","",""
"","","","lion","0.8046875"
"","","","lynx","0.022659302"
"","","","hyena","0.022125244"
"","","","cougar","0.020462036"
"","","","dhole","0.009857178"
"mobilenet_v2_0.35_128","lion","0.002","",""
"","","","lion","0.22021484"
"","","","guinea pig","0.06335449"
"","","","titi","0.039489746"
"","","","marmoset","0.0309906"
"","","","capuchin","0.02911377"
"mobilenet_v2_0.35_128","lion","0.003","",""
"","","","lion","0.9897461"
"","","","chow","0.0013237"
"","","","brown bear","8.187294E-4"
"","","","tiger","7.05719E-4"
"","","","Tibetan mastiff","4.1794777E-4"
