"ModelName","Label","InferenceTime","Recognition","Accuracy"
"mobilenet_v3-large-minimalistic_224_1.0_float","leopard","0.01","",""
"","","","leopard","0.64453125"
"","","","cheetah","0.1920166"
"","","","jaguar","0.009048462"
"","","","fur coat","0.0021915436"
"","","","lynx","0.0012931824"
"mobilenet_v3-large-minimalistic_224_1.0_float","leopard","0.006","",""
"","","","jaguar","0.4189453"
"","","","leopard","0.25317383"
"","","","snow leopard","0.072509766"
"","","","cheetah","0.047546387"
"","","","banded gecko","0.0054512024"
"mobilenet_v3-large-minimalistic_224_1.0_float","leopard","0.01","",""
"","","","leopard","0.34472656"
"","","","Egyptian cat","0.062805176"
"","","","lynx","0.055633545"
"","","","tiger cat","0.05166626"
"","","","tabby","0.02078247"
"mobilenet_v3-large-minimalistic_224_1.0_float","leopard","0.005","",""
"","","","leopard","0.6225586"
"","","","jaguar","0.16430664"
"","","","cheetah","0.06933594"
"","","","snow leopard","0.013076782"
"","","","lynx","0.0030994415"
"mobilenet_v3-large-minimalistic_224_1.0_float","leopard","0.006","",""
"","","","leopard","0.77246094"
"","","","jaguar","0.041412354"
"","","","snow leopard","0.022872925"
"","","","cheetah","0.009880066"
"","","","tiger","0.008926392"
"mobilenet_v3-large-minimalistic_224_1.0_float","leopard","0.005","",""
"","","","cheetah","0.8613281"
"","","","leopard","0.09661865"
"","","","hyena","0.004020691"
"","","","gazelle","0.003479004"
"","","","jaguar","0.0030574799"
"mobilenet_v3-large-minimalistic_224_1.0_float","leopard","0.006","",""
"","","","cheetah","0.88916016"
"","","","jaguar","0.017807007"
"","","","leopard","0.011100769"
"","","","lynx","0.0023880005"
"","","","snow leopard","0.0020580292"
"mobilenet_v3-large-minimalistic_224_1.0_float","leopard","0.005","",""
"","","","snow leopard","0.6875"
"","","","hyena","0.021835327"
"","","","lynx","0.016677856"
"","","","leopard","0.010604858"
"","","","llama","0.0060653687"
"mobilenet_v3-large-minimalistic_224_1.0_float","leopard","0.005","",""
"","","","jaguar","0.7338867"
"","","","leopard","0.18261719"
"","","","cheetah","0.015716553"
"","","","snow leopard","0.008415222"
"","","","lynx","0.0014533997"
"mobilenet_v3-large-minimalistic_224_1.0_float","leopard","0.022","",""
"","","","cheetah","0.9277344"
"","","","lion","0.015899658"
"","","","jaguar","0.010887146"
"","","","snow leopard","0.009422302"
"","","","leopard","0.0042648315"
"mobilenet_v3-large-minimalistic_224_1.0_float","lion","0.006","",""
"","","","lion","0.8305664"
"","","","cougar","0.043518066"
"","","","Lakeland terrier","0.007896423"
"","","","cheetah","0.0064926147"
"","","","Arabian camel","0.0049591064"
"mobilenet_v3-large-minimalistic_224_1.0_float","lion","0.005","",""
"","","","lion","0.23718262"
"","","","warthog","0.14782715"
"","","","Indian elephant","0.08227539"
"","","","Arabian camel","0.060668945"
"","","","bison","0.039489746"
"mobilenet_v3-large-minimalistic_224_1.0_float","lion","0.005","",""
"","","","lion","0.8442383"
"","","","macaque","0.046142578"
"","","","dhole","0.0181427"
"","","","kit fox","0.011489868"
"","","","dingo","0.008743286"
"mobilenet_v3-large-minimalistic_224_1.0_float","lion","0.006","",""
"","","","lion","0.9897461"
"","","","chow","3.4928322E-4"
"","","","cheetah","2.1100044E-4"
"","","","macaque","1.7356873E-4"
"","","","bison","1.6212463E-4"
"mobilenet_v3-large-minimalistic_224_1.0_float","lion","0.006","",""
"","","","lion","0.4638672"
"","","","cougar","0.078430176"
"","","","hyena","0.022735596"
"","","","American black bear","0.014854431"
"","","","African hunting dog","0.0143966675"
"mobilenet_v3-large-minimalistic_224_1.0_float","lion","0.004","",""
"","","","lion","0.890625"
"","","","macaque","0.027954102"
"","","","Norwich terrier","0.022644043"
"","","","brown bear","0.016693115"
"","","","soft-coated wheaten terrier","0.008590698"
"mobilenet_v3-large-minimalistic_224_1.0_float","lion","0.006","",""
"","","","lion","0.3947754"
"","","","Arabian camel","0.16845703"
"","","","Airedale","0.024932861"
"","","","standard poodle","0.021499634"
"","","","cougar","0.018753052"
"mobilenet_v3-large-minimalistic_224_1.0_float","lion","0.006","",""
"","","","lion","0.14001465"
"","","","cheetah","0.074645996"
"","","","hyena","0.047821045"
"","","","warthog","0.04727173"
"","","","horned_viper","0.03237915"
"mobilenet_v3-large-minimalistic_224_1.0_float","lion","0.005","",""
"","","","lion","0.9921875"
"","","","cougar","0.0027542114"
"","","","ram","6.966591E-4"
"","","","Arabian camel","5.016327E-4"
"","","","lynx","2.6750565E-4"
"mobilenet_v3-large-minimalistic_224_1.0_float","lion","0.005","",""
"","","","lion","0.9765625"
"","","","cheetah","0.003206253"
"","","","cougar","0.0026168823"
"","","","leopard","0.002374649"
"","","","lynx","7.071495E-4"
"mobilenet_v3-large-minimalistic_224_1.0_float","bee","0.005","",""
"","","","honeycomb","0.6821289"
"","","","apiary","0.21289062"
"","","","bee","0.09979248"
"","","","tarantula","0.0014457703"
"","","","wolf spider","2.696514E-4"
"mobilenet_v3-large-minimalistic_224_1.0_float","bee","0.005","",""
"","","","bee","0.36621094"
"","","","tarantula","0.15209961"
"","","","honeycomb","0.12365723"
"","","","long-horned beetle","0.028244019"
"","","","rotisserie","0.021240234"
"mobilenet_v3-large-minimalistic_224_1.0_float","bee","0.005","",""
"","","","bee","0.9458008"
"","","","admiral","0.0051994324"
"","","","ant","0.0044136047"
"","","","ringlet","0.003616333"
"","","","cardoon","0.0027618408"
"mobilenet_v3-large-minimalistic_224_1.0_float","bee","0.005","",""
"","","","bee","0.93066406"
"","","","fly","0.013427734"
"","","","leaf beetle","0.0082092285"
"","","","ant","0.004589081"
"","","","ladybug","0.0043754578"
"mobilenet_v3-large-minimalistic_224_1.0_float","bee","0.005","",""
"","","","bee","0.80029297"
"","","","cardoon","0.039520264"
"","","","cabbage butterfly","0.018737793"
"","","","hummingbird","0.018310547"
"","","","fly","0.014091492"
"mobilenet_v3-large-minimalistic_224_1.0_float","bee","0.005","",""
"","","","bee","0.94189453"
"","","","cardoon","0.020477295"
"","","","fly","0.015342712"
"","","","ant","9.6178055E-4"
"","","","hummingbird","9.2840195E-4"
"mobilenet_v3-large-minimalistic_224_1.0_float","bee","0.005","",""
"","","","bee","0.8647461"
"","","","lionfish","0.042541504"
"","","","fly","0.0118637085"
"","","","ant","0.005142212"
"","","","sea slug","0.0043640137"
"mobilenet_v3-large-minimalistic_224_1.0_float","bee","0.005","",""
"","","","bee","0.69628906"
"","","","hermit_crab","0.08154297"
"","","","leaf beetle","0.012023926"
"","","","fly","0.009895325"
"","","","cockroach","0.007888794"
"mobilenet_v3-large-minimalistic_224_1.0_float","bee","0.005","",""
"","","","bee","0.9423828"
"","","","ant","0.008056641"
"","","","fly","0.0077209473"
"","","","mantis","0.0038528442"
"","","","lacewing","0.0035762787"
"mobilenet_v3-large-minimalistic_224_1.0_float","bee","0.006","",""
"","","","bee","0.88427734"
"","","","fly","0.10723877"
"","","","honeycomb","3.2567978E-4"
"","","","cicada","2.8967857E-4"
"","","","long-horned beetle","2.527237E-4"
"mobilenet_v3-large-minimalistic_224_1.0_float","daisy","0.005","",""
"","","","daisy","0.95458984"
"","","","bee","0.0031223297"
"","","","harvestman","0.001244545"
"","","","ant","0.0010709763"
"","","","fly","8.845329E-4"
"mobilenet_v3-large-minimalistic_224_1.0_float","daisy","0.005","",""
"","","","daisy","0.94140625"
"","","","bee","7.724762E-4"
"","","","bolo tie","7.414818E-4"
"","","","cricket","7.0762634E-4"
"","","","hair slide","6.5279007E-4"
"mobilenet_v3-large-minimalistic_224_1.0_float","daisy","0.006","",""
"","","","daisy","0.75146484"
"","","","bee","0.01158905"
"","","","rapeseed","0.008888245"
"","","","sulphur butterfly","0.0061798096"
"","","","fly","0.0032806396"
"mobilenet_v3-large-minimalistic_224_1.0_float","daisy","0.005","",""
"","","","daisy","0.92333984"
"","","","buckeye","0.017868042"
"","","","bee","0.011444092"
"","","","pot","0.004032135"
"","","","cardoon","0.0027389526"
"mobilenet_v3-large-minimalistic_224_1.0_float","daisy","0.007","",""
"","","","daisy","0.9267578"
"","","","bee","0.0015001297"
"","","","cricket","0.0011615753"
"","","","ringlet","9.613037E-4"
"","","","sulphur butterfly","9.484291E-4"
"mobilenet_v3-large-minimalistic_224_1.0_float","daisy","0.006","",""
"","","","daisy","0.7553711"
"","","","ladybug","0.006717682"
"","","","ant","0.005722046"
"","","","bee","0.005493164"
"","","","cabbage butterfly","0.0048942566"
"mobilenet_v3-large-minimalistic_224_1.0_float","daisy","0.006","",""
"","","","daisy","0.9350586"
"","","","bee","0.005580902"
"","","","sea anemone","0.0047721863"
"","","","sea urchin","0.002817154"
"","","","ant","0.0015926361"
"mobilenet_v3-large-minimalistic_224_1.0_float","daisy","0.007","",""
"","","","daisy","0.95214844"
"","","","ant","5.507469E-4"
"","","","bee","4.9209595E-4"
"","","","cup","3.5429E-4"
"","","","lens cap","3.244877E-4"
"mobilenet_v3-large-minimalistic_224_1.0_float","daisy","0.005","",""
"","","","daisy","0.65185547"
"","","","bee","0.02230835"
"","","","cardoon","0.011817932"
"","","","fly","0.010108948"
"","","","pineapple","0.00504303"
"mobilenet_v3-large-minimalistic_224_1.0_float","daisy","0.005","",""
"","","","daisy","0.9824219"
"","","","sea anemone","0.002483368"
"","","","cardoon","0.0017681122"
"","","","sea urchin","8.482933E-4"
"","","","pot","7.724762E-4"
"mobilenet_v3-large-minimalistic_224_1.0_float","lemon","0.006","",""
"","","","lemon","0.98339844"
"","","","orange","0.0018548965"
"","","","spaghetti squash","9.660721E-4"
"","","","tick","4.26054E-4"
"","","","yellow lady's slipper","3.8862228E-4"
"mobilenet_v3-large-minimalistic_224_1.0_float","lemon","0.005","",""
"","","","lemon","0.95654297"
"","","","orange","0.008575439"
"","","","spaghetti squash","0.0064735413"
"","","","pineapple","0.0059165955"
"","","","fig","0.0016489029"
"mobilenet_v3-large-minimalistic_224_1.0_float","lemon","0.005","",""
"","","","lemon","0.81591797"
"","","","orange","0.023330688"
"","","","pencil sharpener","0.008003235"
"","","","pay-phone","0.0069236755"
"","","","oxygen mask","0.0045051575"
