"ModelName","Label","InferenceTime","Recognition","Accuracy"
"mobilenet_v1_0.25_128","leopard","0.011","",""
"","","","cheetah","0.8840317"
"","","","leopard","0.035563163"
"","","","lynx","0.024092708"
"","","","snow leopard","0.010363488"
"","","","lion","0.007769847"
"mobilenet_v1_0.25_128","leopard","0.007","",""
"","","","lynx","0.66409963"
"","","","cheetah","0.15218471"
"","","","Egyptian cat","0.1080661"
"","","","leopard","0.031885687"
"","","","snow leopard","0.01877236"
"mobilenet_v1_0.25_128","leopard","0.005","",""
"","","","leopard","0.12175658"
"","","","cheetah","0.120689996"
"","","","jaguar","0.058533598"
"","","","dung beetle","0.047661968"
"","","","Gila monster","0.033562537"
"mobilenet_v1_0.25_128","leopard","0.005","",""
"","","","leopard","0.53897935"
"","","","jaguar","0.35624427"
"","","","cheetah","0.08897659"
"","","","whiptail","0.009695495"
"","","","Gila monster","0.0019466478"
"mobilenet_v1_0.25_128","leopard","0.011","",""
"","","","jaguar","0.6560863"
"","","","leopard","0.26330203"
"","","","cheetah","0.08048152"
"","","","snow leopard","1.0208746E-4"
"","","","Gila monster","7.412925E-6"
"mobilenet_v1_0.25_128","leopard","0.008","",""
"","","","barracouta","0.11412368"
"","","","gar","0.089870155"
"","","","triceratops","0.048667744"
"","","","viaduct","0.037984945"
"","","","starfish","0.031131776"
"mobilenet_v1_0.25_128","leopard","0.007","",""
"","","","leopard","0.44770956"
"","","","jaguar","0.16201116"
"","","","cheetah","0.0903179"
"","","","lynx","0.059565347"
"","","","snow leopard","0.038654245"
"mobilenet_v1_0.25_128","leopard","0.005","",""
"","","","snow leopard","0.18351918"
"","","","leopard","0.09300485"
"","","","axolotl","0.09011525"
"","","","bullfrog","0.04545772"
"","","","American alligator","0.041897375"
"mobilenet_v1_0.25_128","leopard","0.006","",""
"","","","leopard","0.5184819"
"","","","jaguar","0.3612631"
"","","","Gila monster","0.06741213"
"","","","cheetah","0.012836036"
"","","","whiptail","0.0020160712"
"mobilenet_v1_0.25_128","leopard","0.006","",""
"","","","snow leopard","0.89971715"
"","","","cheetah","0.032758754"
"","","","hyena","0.024595924"
"","","","leopard","0.011825453"
"","","","lynx","0.0059041204"
"mobilenet_v1_0.25_128","lion","0.006","",""
"","","","Norwich terrier","0.26896998"
"","","","white wolf","0.13409546"
"","","","cairn","0.121088445"
"","","","Norfolk terrier","0.10897612"
"","","","timber wolf","0.08001503"
"mobilenet_v1_0.25_128","lion","0.007","",""
"","","","armadillo","0.09258257"
"","","","platypus","0.065193355"
"","","","lion","0.05613628"
"","","","badger","0.0435994"
"","","","bolete","0.04284558"
"mobilenet_v1_0.25_128","lion","0.005","",""
"","","","bighorn","0.27903184"
"","","","impala","0.093353406"
"","","","ibex","0.0705614"
"","","","hartebeest","0.050379697"
"","","","water buffalo","0.034496684"
"mobilenet_v1_0.25_128","lion","0.005","",""
"","","","lion","0.99900657"
"","","","lynx","3.071568E-4"
"","","","cheetah","1.8770374E-4"
"","","","coyote","1.4441185E-4"
"","","","kit fox","6.0813385E-5"
"mobilenet_v1_0.25_128","lion","0.006","",""
"","","","lion","0.3977974"
"","","","Leonberg","0.25405237"
"","","","dhole","0.12326197"
"","","","red wolf","0.04738099"
"","","","llama","0.016852777"
"mobilenet_v1_0.25_128","lion","0.005","",""
"","","","lion","0.98743606"
"","","","cougar","0.0060116095"
"","","","lynx","0.0018381132"
"","","","tiger cat","8.5375994E-4"
"","","","tiger","7.654111E-4"
"mobilenet_v1_0.25_128","lion","0.005","",""
"","","","lion","0.5670546"
"","","","dingo","0.2013502"
"","","","red wolf","0.07644594"
"","","","dhole","0.045498703"
"","","","malinois","0.018743351"
"mobilenet_v1_0.25_128","lion","0.007","",""
"","","","baboon","0.43196914"
"","","","grey fox","0.058593735"
"","","","cougar","0.058002073"
"","","","warthog","0.04757979"
"","","","wild boar","0.04459859"
"mobilenet_v1_0.25_128","lion","0.005","",""
"","","","lion","0.3435135"
"","","","tiger cat","0.09302232"
"","","","Norfolk terrier","0.08633995"
"","","","red wolf","0.074155934"
"","","","dhole","0.044396643"
"mobilenet_v1_0.25_128","lion","0.005","",""
"","","","lion","0.17221637"
"","","","cheetah","0.165452"
"","","","hyena","0.0767755"
"","","","hare","0.06787243"
"","","","dhole","0.065247186"
"mobilenet_v1_0.25_128","bee","0.005","",""
"","","","cardoon","0.15458497"
"","","","ant","0.10645484"
"","","","bee","0.0776132"
"","","","feather boa","0.06046751"
"","","","pomegranate","0.048096463"
"mobilenet_v1_0.25_128","bee","0.006","",""
"","","","lesser panda","0.3302199"
