"ModelName","Label","InferenceTime","Recognition","Accuracy"
"mobilenet_v2_0.35_128","leopard","0.008","",""
"","","","leopard","0.31450802"
"","","","jaguar","0.24124366"
"","","","cheetah","0.1559679"
"","","","snow leopard","0.08423517"
"","","","lynx","0.014990707"
"mobilenet_v2_0.35_128","leopard","0.005","",""
"","","","hyena","0.3398718"
"","","","jaguar","0.108976796"
"","","","triceratops","0.099645674"
"","","","leopard","0.057111654"
"","","","lynx","0.040395178"
"mobilenet_v2_0.35_128","leopard","0.006","",""
"","","","snow leopard","0.12166215"
"","","","lynx","0.045834247"
"","","","toy poodle","0.038646765"
"","","","leopard","0.03251491"
"","","","promontory","0.030545892"
"mobilenet_v2_0.35_128","leopard","0.014","",""
"","","","jaguar","0.8477344"
"","","","leopard","0.08757848"
"","","","tiger","0.019425284"
"","","","tiger cat","0.008933018"
"","","","cheetah","0.008000915"
"mobilenet_v2_0.35_128","leopard","0.009","",""
"","","","cheetah","0.31385064"
"","","","whiptail","0.09651274"
"","","","leopard","0.0791558"
"","","","zebra","0.071090706"
"","","","leatherback turtle","0.0494334"
"mobilenet_v2_0.35_128","leopard","0.009","",""
"","","","leopard","0.31201518"
"","","","diamondback","0.07533462"
"","","","African crocodile","0.057449423"
"","","","mongoose","0.04929507"
"","","","frilled lizard","0.04150424"
"mobilenet_v2_0.35_128","leopard","0.013","",""
"","","","cheetah","0.81130326"
"","","","leopard","0.14179942"
"","","","jaguar","0.016209627"
"","","","lynx","0.0037327616"
"","","","lion","0.0016677303"
"mobilenet_v2_0.35_128","leopard","0.008","",""
"","","","cheetah","0.10155633"
"","","","hyena","0.08288842"
"","","","wood rabbit","0.0486761"
"","","","ant","0.043160696"
"","","","coyote","0.03138922"
"mobilenet_v2_0.35_128","leopard","0.009","",""
"","","","cheetah","0.8446126"
"","","","leopard","0.063440375"
"","","","jaguar","0.019601865"
"","","","snow leopard","0.011215566"
"","","","lynx","0.0042154393"
"mobilenet_v2_0.35_128","leopard","0.009","",""
