"ModelName","Label","InferenceTime","Recognition","Accuracy"
"mobilenet_v1_0.25_128","leopard","0.004","",""
"","","","jaguar","0.5136719"
"","","","leopard","0.4194336"
"","","","cheetah","0.019454956"
"","","","whiptail","0.018569946"
"","","","Gila monster","0.009048462"
"mobilenet_v1_0.25_128","leopard","0.003","",""
"","","","jaguar","0.75878906"
"","","","leopard","0.2388916"
"","","","cheetah","0.0010070801"
"","","","tiger","9.460449E-4"
"","","","snow leopard","8.59499E-5"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","snow leopard","0.18920898"
"","","","leopard","0.092163086"
"","","","axolotl","0.05859375"
"","","","American alligator","0.04598999"
"","","","African crocodile","0.041229248"
"mobilenet_v1_0.25_128","leopard","0.004","",""
"","","","snow leopard","0.9838867"
"","","","lynx","0.0027198792"
"","","","cheetah","0.002614975"
"","","","leopard","0.002456665"
"","","","hyena","0.0016241074"
"mobilenet_v1_0.25_128","leopard","0.005","",""
"","","","snow leopard","0.8881836"
"","","","cheetah","0.034179688"
"","","","hyena","0.030151367"
"","","","leopard","0.011009216"
"","","","lynx","0.006996155"
"mobilenet_v1_0.25_128","leopard","0.003","",""
"","","","leopard","0.58984375"
"","","","jaguar","0.27001953"
"","","","cheetah","0.12756348"
"","","","whiptail","0.007659912"
"","","","Gila monster","0.0017089844"
"mobilenet_v1_0.25_128","leopard","0.003","",""
"","","","leopard","0.7246094"
"","","","jaguar","0.2388916"
"","","","cheetah","0.032836914"
"","","","Gila monster","7.1430206E-4"
"","","","ptarmigan","5.393028E-4"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","zebra","0.27075195"
"","","","cheetah","0.12695312"
"","","","diamondback","0.066345215"
"","","","leopard","0.062805176"
"","","","sidewinder","0.041534424"
"mobilenet_v1_0.25_128","leopard","0.003","",""
"","","","chain mail","0.14611816"
"","","","siamang","0.081970215"
"","","","chainlink fence","0.03857422"
"","","","zebra","0.03842163"
"","","","African elephant","0.03414917"
"mobilenet_v1_0.25_128","leopard","0.003","",""
"","","","cheetah","0.13891602"
"","","","leopard","0.07727051"
"","","","jaguar","0.06210327"
"","","","lynx","0.04837036"
"","","","diamondback","0.04473877"
"mobilenet_v1_0.25_128","lion","0.004","",""
"","","","Irish setter","0.121154785"
"","","","vizsla","0.11651611"
"","","","orangutan","0.10949707"
"","","","Chesapeake Bay retriever","0.090026855"
"","","","gyromitra","0.08728027"
"mobilenet_v1_0.25_128","lion","0.004","",""
"","","","Pekinese","0.3996582"
"","","","chow","0.12768555"
"","","","lion","0.11999512"
"","","","Persian cat","0.07745361"
"","","","Pomeranian","0.073913574"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","lion","0.48632812"
"","","","cougar","0.31396484"
"","","","dhole","0.08996582"
"","","","dingo","0.019760132"
"","","","hyena","0.015625"
"mobilenet_v1_0.25_128","lion","0.004","",""
"","","","lynx","0.16870117"
"","","","tiger cat","0.12243652"
"","","","tiger","0.080322266"
"","","","lion","0.07086182"
"","","","hare","0.04647827"
"mobilenet_v1_0.25_128","lion","0.004","",""
"","","","lion","0.92285156"
"","","","cougar","0.044189453"
"","","","coyote","0.009262085"
"","","","timber wolf","0.0067749023"
"","","","lynx","0.003276825"
"mobilenet_v1_0.25_128","lion","0.004","",""
"","","","lion","0.2944336"
"","","","kit fox","0.09552002"
"","","","red fox","0.050354004"
"","","","marmot","0.046203613"
"","","","brown bear","0.044769287"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","impala","0.14318848"
"","","","lion","0.1015625"
"","","","bighorn","0.07849121"
"","","","gazelle","0.06506348"
"","","","ram","0.054382324"
"mobilenet_v1_0.25_128","lion","0.004","",""
"","","","warthog","0.48217773"
"","","","bighorn","0.08380127"
"","","","African elephant","0.07684326"
"","","","Indian elephant","0.076293945"
"","","","ram","0.061767578"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","lion","0.39379883"
"","","","baboon","0.12890625"
"","","","macaque","0.078186035"
"","","","wallaby","0.06329346"
"","","","cougar","0.049316406"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","lion","0.93652344"
"","","","cougar","0.017974854"
"","","","white wolf","0.005657196"
"","","","toy poodle","0.004951477"
"","","","brown bear","0.004508972"
"mobilenet_v1_0.25_128","bee","0.003","",""
"","","","bee","0.48779297"
"","","","fly","0.17260742"
"","","","hummingbird","0.13757324"
"","","","ringlet","0.03479004"
"","","","dragonfly","0.017501831"
"mobilenet_v1_0.25_128","bee","0.003","",""
"","","","bee","0.44262695"
"","","","goldfinch","0.23144531"
"","","","ant","0.06427002"
"","","","sulphur butterfly","0.050048828"
"","","","fly","0.04812622"
"mobilenet_v1_0.25_128","bee","0.003","",""
"","","","bee","0.8959961"
"","","","daisy","0.06439209"
"","","","cabbage butterfly","0.012680054"
"","","","sulphur butterfly","0.007633209"
"","","","pinwheel","0.004558563"
"mobilenet_v1_0.25_128","bee","0.003","",""
"","","","cockroach","0.44213867"
"","","","ant","0.054901123"
"","","","dragonfly","0.047332764"
"","","","tick","0.02961731"
"","","","chime","0.02961731"
"mobilenet_v1_0.25_128","bee","0.003","",""
"","","","hermit_crab","0.1541748"
"","","","bullfrog","0.056488037"
"","","","ladybug","0.04611206"
"","","","bee","0.03866577"
"","","","revolver","0.029190063"
"mobilenet_v1_0.25_128","bee","0.003","",""
"","","","hummingbird","0.5073242"
"","","","bee","0.2322998"
"","","","cabbage butterfly","0.06976318"
"","","","cardoon","0.038513184"
"","","","fly","0.023361206"
"mobilenet_v1_0.25_128","bee","0.003","",""
"","","","honeycomb","0.54541016"
"","","","pineapple","0.06463623"
"","","","rotisserie","0.059326172"
