"ModelName","Label","InferenceTime","Recognition","Accuracy"
"mobilenet_edgetpu_224_0.75_float","leopard","0.018","",""
"","","","leopard","0.85302734"
"","","","jaguar","0.036193848"
"","","","cheetah","0.024780273"
"","","","porcupine","0.006881714"
"","","","snow leopard","0.0034065247"
"mobilenet_edgetpu_224_0.75_float","leopard","0.016","",""
"","","","cheetah","0.8564453"
"","","","leopard","0.03012085"
"","","","jaguar","0.004878998"
"","","","hyena","0.0029087067"
"","","","Indian elephant","0.002286911"
"mobilenet_edgetpu_224_0.75_float","leopard","0.014","",""
"","","","leopard","0.5888672"
"","","","snow leopard","0.21582031"
"","","","jaguar","0.076049805"
"","","","cheetah","0.02319336"
"","","","lynx","0.0014657974"
"mobilenet_edgetpu_224_0.75_float","leopard","0.015","",""
"","","","leopard","0.55859375"
"","","","cheetah","0.10333252"
"","","","jaguar","0.033294678"
"","","","puffer","0.0040397644"
"","","","whiptail","0.0034542084"
"mobilenet_edgetpu_224_0.75_float","leopard","0.016","",""
"","","","snow leopard","0.90722656"
"","","","leopard","0.025939941"
"","","","cheetah","0.003648758"
"","","","jaguar","0.0018424988"
"","","","hyena","9.822845E-4"
"mobilenet_edgetpu_224_0.75_float","leopard","0.016","",""
"","","","leopard","0.15246582"
"","","","Indian cobra","0.1394043"
"","","","rock python","0.08227539"
"","","","jaguar","0.072021484"
"","","","cheetah","0.04437256"
"mobilenet_edgetpu_224_0.75_float","leopard","0.016","",""
"","","","leopard","0.7939453"
"","","","jaguar","0.0970459"
"","","","snow leopard","0.040771484"
"","","","cheetah","0.008956909"
"","","","Egyptian cat","0.0055618286"
"mobilenet_edgetpu_224_0.75_float","leopard","0.016","",""
"","","","cheetah","0.9824219"
"","","","jaguar","0.0013990402"
"","","","leopard","0.0012931824"
"","","","snow leopard","4.0864944E-4"
"","","","coyote","3.1638145E-4"
"mobilenet_edgetpu_224_0.75_float","leopard","0.017","",""
"","","","leopard","0.5253906"
"","","","cheetah","0.36694336"
"","","","jaguar","0.010948181"
"","","","bustard","0.0048599243"
"","","","hyena","0.0023040771"
"mobilenet_edgetpu_224_0.75_float","leopard","0.015","",""
"","","","leopard","0.3552246"
"","","","cheetah","0.32348633"
"","","","jaguar","0.058654785"
"","","","snow leopard","0.00868988"
"","","","lynx","0.007621765"
"mobilenet_edgetpu_224_0.75_float","lion","0.016","",""
"","","","lion","0.9560547"
"","","","cougar","0.015701294"
"","","","lynx","0.0045318604"
"","","","cheetah","6.494522E-4"
"","","","tiger","5.8984756E-4"
"mobilenet_edgetpu_224_0.75_float","lion","0.017","",""
"","","","lion","0.984375"
"","","","cougar","0.0071144104"
"","","","Arabian camel","0.0033740997"
"","","","Chesapeake Bay retriever","5.0735474E-4"
"","","","bull mastiff","3.066063E-4"
"mobilenet_edgetpu_224_0.75_float","lion","0.017","",""
"","","","lion","0.7573242"
"","","","cheetah","0.04373169"
"","","","cougar","0.01802063"
"","","","Norwich terrier","0.014480591"
"","","","lynx","0.014312744"
"mobilenet_edgetpu_224_0.75_float","lion","0.016","",""
"","","","lion","0.97509766"
"","","","chow","0.010917664"
"","","","dhole","6.608963E-4"
"","","","Pomeranian","6.1130524E-4"
"","","","bison","3.297329E-4"
"mobilenet_edgetpu_224_0.75_float","lion","0.016","",""
"","","","lion","0.75927734"
"","","","impala","0.059265137"
"","","","hartebeest","0.023117065"
"","","","Arabian camel","0.015037537"
"","","","cougar","0.011619568"
"mobilenet_edgetpu_224_0.75_float","lion","0.017","",""
"","","","Arabian camel","0.32348633"
"","","","lion","0.16320801"
"","","","Irish wolfhound","0.15209961"
"","","","cougar","0.04309082"
"","","","Chesapeake Bay retriever","0.028701782"
"mobilenet_edgetpu_224_0.75_float","lion","0.015","",""
"","","","lion","0.984375"
"","","","sorrel","0.0010213852"
"","","","dhole","8.468628E-4"
"","","","chow","8.3351135E-4"
"","","","bison","6.1941147E-4"
"mobilenet_edgetpu_224_0.75_float","lion","0.018","",""
"","","","lion","0.9428711"
"","","","collie","0.005268097"
"","","","chow","0.0049476624"
"","","","cheetah","0.0024108887"
"","","","white wolf","0.0021038055"
