"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v2_1.0_160,label,0.5142104625701904
,,,digital clock,5.737677
,,,nematode,5.238225
,,,match,4.963105
,,,velvet,4.5391498
,,,barn spider,3.9185417
mobilenet_v2_1.0_160,label,0.5142104625701904
,,,digital clock,5.762046
,,,nematode,5.234422
,,,match,4.9601135
,,,velvet,4.5539126
,,,barn spider,3.9008949
mobilenet_v2_1.0_160,label,0.5142104625701904
,,,digital clock,5.7711444
,,,nematode,5.2711062
,,,match,4.977108
,,,velvet,4.5710907
,,,barn spider,3.9237478
mobilenet_v2_1.0_160,label,0.5142104625701904
,,,digital clock,5.795749
,,,nematode,5.2614546
,,,match,4.985424
,,,velvet,4.5197144
,,,barn spider,3.9038267
mobilenet_v2_1.0_160,label,0.5142104625701904
,,,digital clock,5.7849493
,,,nematode,5.256901
,,,match,4.982527
,,,velvet,4.529792
,,,barn spider,3.910469
mobilenet_v2_1.0_160,label,0.5142104625701904
,,,digital clock,5.770249
,,,nematode,5.2514663
,,,match,4.9507065
,,,velvet,4.550908
,,,barn spider,3.9111376
mobilenet_v2_1.0_160,label,0.5142104625701904
,,,digital clock,5.753158
,,,nematode,5.2431297
,,,match,4.9629173
,,,velvet,4.539017
,,,barn spider,3.9065871
mobilenet_v2_1.0_160,label,0.5142104625701904
,,,digital clock,5.7536426
,,,nematode,5.2450156
,,,match,4.9660463
,,,velvet,4.559957
,,,barn spider,3.91371
mobilenet_v2_1.0_160,label,0.46239447593688965
,,,digital clock,5.7584767
,,,nematode,5.234459
,,,match,4.964036
,,,velvet,4.5541744
,,,barn spider,3.9209
mobilenet_v2_1.0_160,label,0.46239447593688965
,,,digital clock,5.7622223
,,,nematode,5.242672
,,,match,4.9742937
,,,velvet,4.5394454
,,,barn spider,3.9091568
mobilenet_v2_1.0_160,label,0.46239447593688965
,,,digital clock,5.7529407
,,,nematode,5.220795
,,,match,4.94672
,,,velvet,4.5229235
,,,barn spider,3.9049518
mobilenet_v2_1.0_160,label,0.46239447593688965
,,,digital clock,5.745811
,,,nematode,5.2481394
,,,match,4.9396496
,,,velvet,4.551094
,,,barn spider,3.9121368
mobilenet_v2_1.0_160,label,0.46239447593688965
,,,digital clock,5.7585034
,,,nematode,5.2408257
,,,match,4.9888935
,,,velvet,4.5451555
,,,barn spider,3.8974838
mobilenet_v2_1.0_160,label,0.46239447593688965
,,,digital clock,5.7540245
,,,nematode,5.233333
,,,match,4.973097
,,,velvet,4.544461
,,,barn spider,3.9057374
mobilenet_v2_1.0_160,label,0.46239447593688965
,,,digital clock,5.760665
,,,nematode,5.2412186
,,,match,4.9790964
,,,velvet,4.5499415
,,,barn spider,3.9307067
mobilenet_v2_1.0_160,label,0.46239447593688965
,,,digital clock,5.759345
,,,nematode,5.2553115
,,,match,4.951726
,,,velvet,4.5495143
,,,barn spider,3.917594
mobilenet_v2_1.0_160,label,0.4523906707763672
,,,digital clock,5.7969365
,,,nematode,5.2560086
,,,match,4.9717445
,,,velvet,4.5522113
,,,barn spider,3.9209695
mobilenet_v2_1.0_160,label,0.4523906707763672
,,,digital clock,5.7516437
,,,nematode,5.25731
,,,match,4.966549
,,,velvet,4.572275
,,,barn spider,3.916822
mobilenet_v2_1.0_160,label,0.4523906707763672
,,,digital clock,5.759097
,,,nematode,5.23347
,,,match,4.9756536
,,,velvet,4.559925
,,,barn spider,3.9169571
mobilenet_v2_1.0_160,label,0.4523906707763672
,,,digital clock,5.7710752
,,,nematode,5.2387304
,,,match,4.957691
,,,velvet,4.536042
,,,barn spider,3.9160285
mobilenet_v2_1.0_160,label,0.4523906707763672
,,,digital clock,5.7383847
,,,nematode,5.237836
,,,match,4.9533224
,,,velvet,4.560515
,,,barn spider,3.911101
mobilenet_v2_1.0_160,label,0.4523906707763672
,,,digital clock,5.753334
,,,nematode,5.220951
,,,match,4.953042
