"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v1_0.75_224_quant,label,1.0325548648834229
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.1669946
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0325548648834229
,,,match,5.769685
,,,nematode,4.96834
,,,spotlight,4.327264
,,,digital clock,4.327264
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0325548648834229
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.1669946
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0325548648834229
,,,match,5.769685
,,,nematode,5.1286087
,,,digital clock,4.327264
,,,spotlight,4.327264
,,,lampshade,4.0067253
mobilenet_v1_0.75_224_quant,label,1.0325548648834229
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.1669946
,,,lampshade,4.0067253
mobilenet_v1_0.75_224_quant,label,1.0325548648834229
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.1669946
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0325548648834229
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.1669946
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0325548648834229
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.1669946
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0560634136199951
,,,match,5.769685
,,,nematode,5.1286087
,,,digital clock,4.327264
,,,spotlight,4.327264
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0560634136199951
,,,match,5.769685
,,,nematode,5.1286087
,,,digital clock,4.327264
,,,spotlight,4.327264
,,,lampshade,4.0067253
mobilenet_v1_0.75_224_quant,label,1.0560634136199951
,,,match,5.769685
,,,nematode,5.1286087
,,,digital clock,4.327264
,,,spotlight,4.327264
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0560634136199951
,,,match,5.769685
,,,nematode,5.1286087
,,,spotlight,4.327264
,,,digital clock,4.327264
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0560634136199951
,,,match,5.929954
,,,nematode,5.1286087
,,,digital clock,4.327264
,,,spotlight,4.1669946
,,,lampshade,4.0067253
mobilenet_v1_0.75_224_quant,label,1.0560634136199951
,,,match,5.929954
,,,nematode,5.1286087
,,,digital clock,4.327264
,,,spotlight,4.327264
,,,lampshade,4.0067253
mobilenet_v1_0.75_224_quant,label,1.0560634136199951
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.1669946
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0560634136199951
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.1669946
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0051767826080322
,,,match,5.769685
,,,nematode,4.96834
,,,spotlight,4.327264
,,,digital clock,4.327264
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0051767826080322
,,,match,5.769685
,,,nematode,4.96834
,,,spotlight,4.327264
,,,digital clock,4.327264
,,,lampshade,4.0067253
mobilenet_v1_0.75_224_quant,label,1.0051767826080322
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.327264
,,,lampshade,4.0067253
mobilenet_v1_0.75_224_quant,label,1.0051767826080322
,,,match,5.929954
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.327264
,,,lampshade,4.0067253
mobilenet_v1_0.75_224_quant,label,1.0051767826080322
,,,match,5.769685
,,,nematode,4.96834
,,,spotlight,4.1669946
,,,digital clock,4.1669946
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0051767826080322
,,,match,5.769685
,,,nematode,4.96834
,,,spotlight,4.327264
,,,digital clock,4.1669946
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0051767826080322
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.327264
,,,lampshade,4.0067253
mobilenet_v1_0.75_224_quant,label,1.0051767826080322
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.1669946
,,,spotlight,4.1669946
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0319328308105469
,,,match,5.769685
,,,nematode,5.1286087
,,,spotlight,4.327264
,,,digital clock,4.327264
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0319328308105469
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.1669946
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0319328308105469
,,,match,5.929954
,,,nematode,5.1286087
,,,digital clock,4.327264
,,,spotlight,4.327264
,,,lampshade,4.0067253
mobilenet_v1_0.75_224_quant,label,1.0319328308105469
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.327264
,,,lampshade,4.0067253
mobilenet_v1_0.75_224_quant,label,1.0319328308105469
,,,match,5.929954
,,,nematode,5.1286087
,,,digital clock,4.327264
,,,spotlight,4.327264
,,,lampshade,4.0067253
mobilenet_v1_0.75_224_quant,label,1.0319328308105469
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.327264
,,,lampshade,4.0067253
mobilenet_v1_0.75_224_quant,label,1.0319328308105469
,,,match,5.769685
,,,nematode,4.96834
,,,digital clock,4.327264
,,,spotlight,4.1669946
,,,lampshade,3.8464565
mobilenet_v1_0.75_224_quant,label,1.0319328308105469
,,,match,5.769685
,,,nematode,5.1286087
,,,spotlight,4.327264
,,,digital clock,4.1669946
,,,lampshade,4.0067253
mobilenet_v1_0.5_224_quant,label,0.6418752670288086
,,,match,4.8942237
,,,nematode,4.8942237
,,,lampshade,4.741279
,,,digital clock,4.5883346
,,,spotlight,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6418752670288086
,,,match,4.8942237
,,,nematode,4.741279
,,,spotlight,4.5883346
,,,digital clock,4.5883346
,,,lampshade,4.4353905
mobilenet_v1_0.5_224_quant,label,0.6418752670288086
,,,match,5.0471683
,,,nematode,4.741279
,,,digital clock,4.5883346
,,,lampshade,4.5883346
,,,spotlight,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6418752670288086
,,,match,5.0471683
,,,spotlight,4.741279
,,,nematode,4.741279
,,,digital clock,4.741279
,,,lampshade,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6418752670288086
,,,match,4.8942237
,,,nematode,4.741279
,,,digital clock,4.5883346
,,,lampshade,4.5883346
,,,spotlight,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6418752670288086
,,,match,4.8942237
,,,nematode,4.741279
,,,spotlight,4.5883346
,,,digital clock,4.5883346
,,,lampshade,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6418752670288086
,,,match,4.8942237
,,,nematode,4.741279
,,,spotlight,4.5883346
,,,digital clock,4.5883346
,,,lampshade,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6418752670288086
,,,match,5.0471683
,,,lampshade,4.741279
,,,spotlight,4.741279
,,,nematode,4.741279
,,,digital clock,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6553585529327393
,,,match,5.0471683
,,,nematode,4.741279
,,,digital clock,4.5883346
,,,lampshade,4.5883346
,,,spotlight,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6553585529327393
,,,match,4.8942237
,,,nematode,4.8942237
,,,spotlight,4.741279
,,,lampshade,4.741279
,,,digital clock,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6553585529327393
,,,nematode,4.8942237
,,,match,4.8942237
,,,digital clock,4.5883346
,,,spotlight,4.5883346
,,,lampshade,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6553585529327393
,,,match,5.0471683
,,,lampshade,4.741279
,,,nematode,4.741279
,,,spotlight,4.741279
,,,digital clock,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6553585529327393
,,,match,4.8942237
,,,nematode,4.8942237
,,,lampshade,4.741279
,,,digital clock,4.5883346
,,,spotlight,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6553585529327393
,,,match,5.0471683
,,,nematode,4.741279
,,,lampshade,4.5883346
,,,digital clock,4.5883346
,,,spotlight,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6553585529327393
,,,match,4.8942237
,,,nematode,4.741279
,,,lampshade,4.5883346
,,,digital clock,4.5883346
,,,spotlight,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6553585529327393
,,,match,4.8942237
,,,nematode,4.741279
,,,digital clock,4.5883346
,,,lampshade,4.4353905
,,,spotlight,4.4353905
mobilenet_v1_0.5_224_quant,label,0.6596992015838623
,,,match,4.8942237
,,,nematode,4.741279
,,,spotlight,4.5883346
,,,lampshade,4.5883346
,,,digital clock,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6596992015838623
,,,nematode,4.8942237
,,,match,4.8942237
,,,digital clock,4.5883346
,,,lampshade,4.5883346
,,,spotlight,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6596992015838623
,,,match,4.8942237
,,,nematode,4.741279
,,,lampshade,4.5883346
,,,digital clock,4.5883346
,,,spotlight,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6596992015838623
,,,match,4.8942237
,,,nematode,4.741279
,,,lampshade,4.741279
,,,spotlight,4.741279
,,,digital clock,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6596992015838623
,,,match,5.0471683
,,,lampshade,4.8942237
,,,spotlight,4.741279
,,,nematode,4.741279
,,,digital clock,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6596992015838623
,,,match,5.0471683
,,,nematode,4.8942237
,,,lampshade,4.741279
,,,spotlight,4.741279
,,,digital clock,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6596992015838623
,,,nematode,4.8942237
,,,match,4.8942237
,,,digital clock,4.5883346
,,,lampshade,4.5883346
,,,spotlight,4.5883346
mobilenet_v1_0.5_224_quant,label,0.6596992015838623
,,,match,4.8942237
,,,nematode,4.741279
,,,spotlight,4.5883346
,,,digital clock,4.5883346
,,,lampshade,4.5883346
