"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.7674146
,,,nematode,5.2535906
,,,match,4.968706
,,,velvet,4.5459795
,,,barn spider,3.9175465
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.7605844
,,,nematode,5.2401032
,,,match,4.9691916
,,,velvet,4.527944
,,,barn spider,3.9060564
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.7683406
,,,nematode,5.257255
,,,match,4.9479017
,,,velvet,4.5548806
,,,barn spider,3.9042056
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.7501273
,,,nematode,5.2241883
,,,match,4.9704514
,,,velvet,4.523609
,,,barn spider,3.886063
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.7466598
,,,nematode,5.2353253
,,,match,4.940358
,,,velvet,4.557458
,,,barn spider,3.9139974
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.7721696
,,,nematode,5.2532263
,,,match,4.980872
,,,velvet,4.5427113
,,,barn spider,3.9149294
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.7582636
,,,nematode,5.2390337
,,,match,4.9488754
,,,velvet,4.519527
,,,barn spider,3.9054544
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.7676516
,,,nematode,5.230508
,,,match,4.9556427
,,,velvet,4.516901
,,,barn spider,3.894913
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.771015
,,,nematode,5.236842
,,,match,4.95516
,,,velvet,4.535204
,,,barn spider,3.924479
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.7728586
,,,nematode,5.2446465
,,,match,4.946661
,,,velvet,4.520543
,,,barn spider,3.9216795
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.765493
,,,nematode,5.2369494
,,,match,4.9375095
,,,velvet,4.5515194
,,,barn spider,3.914394
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.724746
,,,nematode,5.23947
,,,match,4.9642134
,,,velvet,4.536576
,,,barn spider,3.914178
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.7553015
,,,nematode,5.2526603
,,,match,4.9509478
,,,velvet,4.57145
,,,barn spider,3.9210968
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.7410617
,,,nematode,5.222188
,,,match,4.9361563
,,,velvet,4.534274
,,,barn spider,3.8952203
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.713618
,,,nematode,5.20857
,,,match,4.9495964
,,,velvet,4.5172596
,,,barn spider,3.9066544
mobilenet_v2_1.0_160,label,0.8207986354827881
,,,digital clock,5.770369
,,,nematode,5.256171
,,,match,4.992547
,,,velvet,4.564227
,,,barn spider,3.9234354
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.759118
,,,nematode,5.243015
,,,match,4.9332075
,,,velvet,4.5398664
,,,barn spider,3.9184396
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.7379365
,,,nematode,5.232024
,,,match,4.9500856
,,,velvet,4.5571485
,,,barn spider,3.9108005
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.7606435
,,,nematode,5.2476096
,,,match,4.9622965
,,,velvet,4.5429735
,,,barn spider,3.9085495
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.751471
,,,nematode,5.2382727
,,,match,4.9712915
,,,velvet,4.559966
,,,barn spider,3.9048681
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.7714534
,,,nematode,5.239777
,,,match,4.9664164
,,,velvet,4.5469604
,,,barn spider,3.9142563
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.7621756
,,,nematode,5.2406473
,,,match,4.9492683
,,,velvet,4.5311546
,,,barn spider,3.9118323
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.7516537
,,,nematode,5.234198
,,,match,4.95899
,,,velvet,4.543273
,,,barn spider,3.9093814
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.7770853
,,,nematode,5.273519
,,,match,4.9807444
,,,velvet,4.553152
,,,barn spider,3.9236188
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.759443
,,,nematode,5.242776
,,,match,4.9643116
,,,velvet,4.556732
,,,barn spider,3.9135923
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.7579193
,,,nematode,5.2251296
,,,match,4.9715376
,,,velvet,4.519767
,,,barn spider,3.8991852
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.753311
,,,nematode,5.2421117
,,,match,4.970031
,,,velvet,4.543576
,,,barn spider,3.914487
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.7468786
,,,nematode,5.2466583
,,,match,4.949421
,,,velvet,4.567923
,,,barn spider,3.9146938
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.759243
,,,nematode,5.2307734
,,,match,4.959296
,,,velvet,4.532821
,,,barn spider,3.911119
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.745265
,,,nematode,5.249991
,,,match,4.965765
,,,velvet,4.5398445
,,,barn spider,3.9017239
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.7837596
,,,nematode,5.2485437
,,,match,4.979824
,,,velvet,4.554508
,,,barn spider,3.9171917
mobilenet_v2_1.0_160,label,0.8055071830749512
,,,digital clock,5.7769055
,,,nematode,5.241316
,,,match,4.974698
,,,velvet,4.5007124
,,,barn spider,3.9020765
mobilenet_v2_1.4_224_quant,label,3.859903573989868
,,,velvet,4.6094813
,,,wing,4.4583507
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,3.859903573989868
,,,velvet,4.6094813
,,,Otterhound,4.533916
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,3.859903573989868
,,,velvet,4.533916
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.30722
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,3.859903573989868
,,,velvet,4.533916
,,,Otterhound,4.533916
,,,wing,4.4583507
,,,digital clock,4.4583507
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,3.859903573989868
,,,velvet,4.685046
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,3.859903573989868
,,,velvet,4.533916
,,,Otterhound,4.4583507
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,3.859903573989868
,,,velvet,4.6094813
,,,Otterhound,4.4583507
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,3.859903573989868
,,,velvet,4.6094813
,,,Otterhound,4.4583507
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,3.859903573989868
,,,velvet,4.685046
,,,Otterhound,4.4583507
,,,digital clock,4.4583507
,,,wing,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,3.859903573989868
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,match,4.30722
mobilenet_v2_1.4_224_quant,label,3.859903573989868
,,,velvet,4.685046
,,,Otterhound,4.4583507
,,,wing,4.30722
,,,digital clock,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,3.859903573989868
,,,velvet,4.685046
,,,Otterhound,4.4583507
,,,digital clock,4.30722
,,,wing,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,3.859903573989868
