"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.7384667
,,,nematode,5.2282133
,,,match,4.9520445
,,,velvet,4.548892
,,,barn spider,3.8968475
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.7274547
,,,nematode,5.2273045
,,,match,4.945238
,,,velvet,4.539717
,,,barn spider,3.8976486
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.7696204
,,,nematode,5.2314515
,,,match,4.9734306
,,,velvet,4.533892
,,,barn spider,3.926304
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.74277
,,,nematode,5.2290106
,,,match,4.938586
,,,velvet,4.532917
,,,barn spider,3.9119585
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.765671
,,,nematode,5.2461886
,,,match,4.958745
,,,velvet,4.533717
,,,barn spider,3.9081
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.7730107
,,,nematode,5.263675
,,,match,4.9876814
,,,velvet,4.544106
,,,barn spider,3.9022753
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.7527366
,,,nematode,5.24504
,,,match,4.951805
,,,velvet,4.5493965
,,,barn spider,3.9074564
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.7760973
,,,nematode,5.2598968
,,,match,4.969887
,,,velvet,4.5488653
,,,barn spider,3.9109716
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.712092
,,,nematode,5.2410917
,,,match,4.937915
,,,velvet,4.5861297
,,,barn spider,3.9059422
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.743026
,,,nematode,5.2357445
,,,match,4.9723825
,,,velvet,4.535877
,,,barn spider,3.8999958
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.76368
,,,nematode,5.249176
,,,match,4.958457
,,,velvet,4.5469017
,,,barn spider,3.9119017
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.777145
,,,nematode,5.247576
,,,match,4.96574
,,,velvet,4.5454836
,,,barn spider,3.9128368
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.777051
,,,nematode,5.239875
,,,match,4.9679766
,,,velvet,4.552365
,,,barn spider,3.9202611
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.765982
,,,nematode,5.2472425
,,,match,4.960721
,,,velvet,4.5395665
,,,barn spider,3.8962111
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.7359104
,,,nematode,5.231883
,,,match,4.9497643
,,,velvet,4.5636873
,,,barn spider,3.9135938
mobilenet_v2_1.0_160,label,0.8568205833435059
,,,digital clock,5.7530756
,,,nematode,5.24827
,,,match,4.97182
,,,velvet,4.5574646
,,,barn spider,3.900739
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.7554417
,,,nematode,5.227044
,,,match,4.941247
,,,velvet,4.539271
,,,barn spider,3.9195077
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.7494073
,,,nematode,5.232115
,,,match,4.980337
,,,velvet,4.5616713
,,,barn spider,3.911024
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.7683635
,,,nematode,5.234597
,,,match,4.966467
,,,velvet,4.5366197
,,,barn spider,3.9173634
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.756276
,,,nematode,5.2398067
,,,match,4.955496
,,,velvet,4.5321927
,,,barn spider,3.9109173
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.756463
,,,nematode,5.2420764
,,,match,4.963154
,,,velvet,4.5554347
,,,barn spider,3.9124064
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.7238235
,,,nematode,5.2255826
,,,match,4.9421854
,,,velvet,4.528619
,,,barn spider,3.8956373
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.748043
,,,nematode,5.2438517
,,,match,4.9542284
,,,velvet,4.5403113
,,,barn spider,3.9159882
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.733154
,,,nematode,5.231667
,,,match,4.952957
,,,velvet,4.532498
,,,barn spider,3.8959072
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.7421536
,,,nematode,5.244361
,,,match,4.934903
,,,velvet,4.5524397
,,,barn spider,3.9028933
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.7317743
,,,nematode,5.2321978
,,,match,4.9381094
,,,velvet,4.5412226
,,,barn spider,3.897693
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.735913
,,,nematode,5.2238474
,,,match,4.9571276
,,,velvet,4.528586
,,,barn spider,3.9142041
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.7294726
,,,nematode,5.2354603
,,,match,4.912444
,,,velvet,4.5342727
,,,barn spider,3.890067
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.7809024
,,,nematode,5.2453065
,,,match,4.9720955
,,,velvet,4.5496044
,,,barn spider,3.9204078
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.7685795
,,,nematode,5.264066
,,,match,4.957205
,,,velvet,4.5505157
,,,barn spider,3.9276068
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.762034
,,,nematode,5.2386284
,,,match,4.9747715
,,,velvet,4.5240593
,,,barn spider,3.8965566
mobilenet_v2_1.0_160,label,0.8806250095367432
,,,digital clock,5.757042
,,,nematode,5.2372966
,,,match,4.939396
,,,velvet,4.5403614
,,,barn spider,3.9146237
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.6094813
,,,Otterhound,4.4583507
,,,wing,4.3827853
,,,digital clock,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.6094813
,,,Otterhound,4.4583507
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,spotlight,4.1560893
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.6094813
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.3827853
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.6094813
,,,Otterhound,4.3827853
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,digital clock,4.4583507
,,,wing,4.3827853
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.533916
,,,Otterhound,4.3827853
,,,wing,4.30722
,,,digital clock,4.30722
,,,spotlight,4.1560893
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.6094813
,,,Otterhound,4.533916
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.6094813
,,,Otterhound,4.4583507
,,,wing,4.3827853
,,,digital clock,4.30722
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.533916
,,,Otterhound,4.3827853
,,,wing,4.3827853
,,,digital clock,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,digital clock,4.30722
,,,wing,4.30722
,,,match,4.0805244
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.6094813
,,,Otterhound,4.4583507
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.7606115
,,,Otterhound,4.6094813
,,,wing,4.3827853
,,,digital clock,4.30722
,,,match,4.0805244
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.6094813
,,,Otterhound,4.533916
,,,digital clock,4.3827853
,,,wing,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,wing,4.30722
,,,digital clock,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,6.499752759933472
,,,velvet,4.685046
,,,Otterhound,4.6094813
,,,digital clock,4.3827853
,,,wing,4.2316546
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,digital clock,4.3827853
,,,wing,4.3827853
,,,spotlight,4.1560893
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.7606115
,,,Otterhound,4.533916
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.685046
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.533916
,,,digital clock,4.3827853
,,,Otterhound,4.3827853
,,,wing,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.6094813
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.685046
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,digital clock,4.3827853
,,,wing,4.3827853
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.7606115
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.30722
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,wing,4.4583507
,,,digital clock,4.3827853
,,,spotlight,4.1560893
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.6094813
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.3827853
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.533916
,,,Otterhound,4.533916
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,spotlight,4.1560893
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,digital clock,4.3827853
,,,wing,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,digital clock,4.4583507
,,,wing,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.685046
,,,Otterhound,4.3827853
,,,wing,4.30722
,,,digital clock,4.30722
,,,match,4.0805244
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,digital clock,4.4583507
,,,wing,4.3827853
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,6.497315883636475
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,match,4.2316546
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,velvet,4.7921996
,,,nematode,4.7109756
,,,match,4.4673047
,,,front curtain,4.3048573
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,nematode,4.8734236
,,,velvet,4.7921996
,,,match,4.4673047
,,,front curtain,4.223634
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,nematode,4.7921996
,,,velvet,4.7109756
,,,match,4.4673047
,,,front curtain,4.3860807
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,velvet,4.8734236
,,,nematode,4.7921996
,,,match,4.4673047
,,,front curtain,4.3048573
,,,spotlight,3.8987386
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,velvet,4.7109756
,,,nematode,4.7109756
,,,match,4.3048573
,,,front curtain,4.223634
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,velvet,4.7921996
,,,nematode,4.7921996
,,,match,4.4673047
,,,front curtain,4.3048573
,,,digital clock,3.9799623
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,velvet,4.7921996
,,,nematode,4.629752
,,,match,4.3048573
,,,front curtain,4.223634
,,,spotlight,3.8987386
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,nematode,4.7921996
,,,velvet,4.7921996
,,,match,4.4673047
,,,front curtain,4.223634
,,,spotlight,3.8987386
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,velvet,4.7109756
,,,nematode,4.629752
,,,match,4.4673047
,,,front curtain,4.223634
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,nematode,4.954647
,,,velvet,4.7921996
,,,match,4.629752
,,,front curtain,4.3860807
,,,digital clock,4.061186
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,nematode,4.7109756
,,,velvet,4.629752
,,,match,4.3860807
,,,front curtain,4.14241
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,velvet,4.7921996
,,,nematode,4.7109756
,,,match,4.3860807
,,,front curtain,4.223634
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,velvet,4.8734236
,,,nematode,4.7921996
,,,match,4.3860807
,,,front curtain,4.223634
,,,spotlight,3.8987386
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,nematode,4.7921996
,,,velvet,4.7109756
,,,match,4.4673047
,,,front curtain,4.223634
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,nematode,4.8734236
,,,velvet,4.7921996
,,,match,4.4673047
,,,front curtain,4.14241
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,1.0098249912261963
,,,velvet,4.7921996
,,,nematode,4.7109756
,,,match,4.3860807
,,,front curtain,4.223634
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,1.0061757564544678
,,,velvet,4.8734236
,,,nematode,4.7109756
,,,match,4.4673047
,,,front curtain,4.3860807
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,1.0061757564544678
,,,velvet,4.7921996
,,,nematode,4.7109756
,,,match,4.3860807
,,,front curtain,4.223634
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,1.0061757564544678
,,,nematode,4.7921996
,,,velvet,4.7109756
,,,match,4.4673047
,,,front curtain,4.14241
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,1.0061757564544678
,,,nematode,4.7921996
,,,velvet,4.7921996
,,,match,4.5485287
,,,front curtain,4.223634
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,1.0061757564544678
,,,velvet,4.954647
,,,nematode,4.629752
,,,match,4.3860807
,,,front curtain,4.3048573
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,1.0061757564544678
,,,velvet,4.7921996
,,,nematode,4.7921996
,,,match,4.4673047
,,,front curtain,4.3048573
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,1.0061757564544678
,,,velvet,4.7921996
,,,nematode,4.7921996
,,,match,4.3860807
,,,front curtain,4.3048573
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,1.0061757564544678
,,,nematode,4.7921996
,,,velvet,4.7109756
,,,match,4.5485287
,,,front curtain,4.3048573
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,1.0061757564544678
,,,nematode,4.954647
,,,velvet,4.7109756
,,,match,4.4673047
