"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v3_1.0_224_small_uint8,label,0.2213304042816162
,,,spotlight,5.1890125
,,,digital clock,5.1890125
,,,nematode,4.0096917
,,,match,3.9310703
,,,window screen,3.6952062
mobilenet_v3_1.0_224_small_uint8,label,0.2213304042816162
,,,digital clock,5.7393627
,,,spotlight,5.5034986
,,,window screen,4.4027987
,,,nematode,4.4027987
,,,match,3.852449
mobilenet_v3_1.0_224_small_uint8,label,0.2167372703552246
,,,digital clock,5.7393627
,,,spotlight,5.424877
,,,nematode,4.4027987
,,,match,3.852449
,,,window screen,3.6952062
mobilenet_v3_1.0_224_small_uint8,label,0.2167372703552246
,,,digital clock,5.1890125
,,,spotlight,5.110391
,,,nematode,4.1669345
,,,window screen,3.6952062
,,,match,3.6165848
mobilenet_v3_1.0_224_small_uint8,label,0.20351219177246094
,,,digital clock,5.8966055
,,,spotlight,5.0317698
,,,nematode,4.5600414
,,,window screen,4.1669345
,,,match,3.9310703
mobilenet_v3_1.0_224_small_uint8,label,0.20351219177246094
,,,digital clock,5.58212
,,,spotlight,5.0317698
,,,nematode,4.245556
,,,window screen,4.088313
,,,oscilloscope,3.852449
mobilenet_v3_1.0_224_small_uint8,label,0.22167444229125977
,,,digital clock,5.346256
,,,spotlight,5.0317698
,,,nematode,4.0096917
,,,match,3.9310703
,,,window screen,3.6952062
mobilenet_v3_1.0_224_small_uint8,label,0.22167444229125977
,,,digital clock,5.5034986
,,,spotlight,5.1890125
,,,nematode,4.088313
,,,match,3.9310703
,,,window screen,3.6165848
mobilenet_v3_1.0_224_small_uint8,label,0.2341322898864746
,,,digital clock,5.424877
,,,spotlight,5.1890125
,,,nematode,4.4027987
,,,match,3.9310703
,,,window screen,3.7738276
mobilenet_v3_1.0_224_small_uint8,label,0.2341322898864746
,,,digital clock,5.5034986
,,,spotlight,5.346256
,,,nematode,4.48142
,,,match,3.6952062
,,,oscilloscope,3.6165848
mobilenet_v3_1.0_224_small_uint8,label,0.20320439338684082
,,,spotlight,5.58212
,,,digital clock,5.346256
,,,nematode,4.5600414
,,,match,4.088313
,,,wing,3.7738276
mobilenet_v3_1.0_224_small_uint8,label,0.20320439338684082
,,,digital clock,5.346256
,,,spotlight,5.1890125
,,,nematode,4.4027987
,,,match,4.088313
,,,jellyfish,3.302099
mobilenet_v3_1.0_224_small_uint8,label,0.2246863842010498
,,,digital clock,5.7393627
,,,spotlight,5.110391
,,,nematode,4.9531484
,,,match,4.1669345
,,,window screen,3.5379634
mobilenet_v3_1.0_224_small_uint8,label,0.2246863842010498
,,,digital clock,5.6607413
,,,spotlight,5.424877
,,,nematode,4.4027987
,,,window screen,4.1669345
,,,match,4.088313
mobilenet_v3_1.0_224_small_uint8,label,0.2202155590057373
,,,digital clock,5.6607413
,,,spotlight,5.346256
,,,nematode,4.245556
,,,window screen,4.1669345
,,,oscilloscope,3.9310703
mobilenet_v3_1.0_224_small_uint8,label,0.2202155590057373
