"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v2_1.0_160,label,0.2535865306854248
,,,digital clock,5.731587
,,,nematode,5.2153625
,,,match,4.9736195
,,,velvet,4.5380974
,,,barn spider,3.8943121
mobilenet_v2_1.0_160,label,0.2535865306854248
,,,digital clock,5.7620006
,,,nematode,5.251031
,,,match,4.975074
,,,velvet,4.557083
,,,barn spider,3.917415
mobilenet_v2_1.0_160,label,0.2535865306854248
,,,digital clock,5.7447724
,,,nematode,5.2409
,,,match,4.9480085
,,,velvet,4.555448
,,,barn spider,3.901911
mobilenet_v2_1.0_160,label,0.2535865306854248
,,,digital clock,5.7558384
,,,nematode,5.249426
,,,match,4.9650164
,,,velvet,4.555715
,,,barn spider,3.9236827
mobilenet_v2_1.0_160,label,0.2572908401489258
,,,digital clock,5.781669
,,,nematode,5.2603807
,,,match,4.976185
,,,velvet,4.563479
,,,barn spider,3.9274628
mobilenet_v2_1.0_160,label,0.2572908401489258
,,,digital clock,5.7798905
,,,nematode,5.2465944
,,,match,4.946707
,,,velvet,4.540997
,,,barn spider,3.9153497
mobilenet_v2_1.0_160,label,0.2572908401489258
,,,digital clock,5.7984457
,,,nematode,5.240178
,,,match,4.975376
,,,velvet,4.538812
,,,barn spider,3.912113
mobilenet_v2_1.0_160,label,0.2572908401489258
,,,digital clock,5.7253976
,,,nematode,5.238456
,,,match,4.931058
,,,velvet,4.5396967
,,,barn spider,3.8882701
mobilenet_v2_1.0_160,label,0.25800108909606934
,,,digital clock,5.7707424
,,,nematode,5.234647
,,,match,4.9672327
,,,velvet,4.5399246
,,,barn spider,3.9026182
mobilenet_v2_1.0_160,label,0.25800108909606934
,,,digital clock,5.7642646
,,,nematode,5.2564545
,,,match,4.9709663
,,,velvet,4.561613
,,,barn spider,3.919572
mobilenet_v2_1.0_160,label,0.25800108909606934
,,,digital clock,5.7220087
,,,nematode,5.2187986
,,,match,4.9437847
,,,velvet,4.5618906
,,,barn spider,3.8946018
mobilenet_v2_1.0_160,label,0.25800108909606934
,,,digital clock,5.7921243
,,,nematode,5.2492013
,,,match,4.9832897
,,,velvet,4.5249906
,,,barn spider,3.8955848
mobilenet_v2_1.0_160,label,0.27109742164611816
,,,digital clock,5.7530255
,,,nematode,5.2520485
,,,match,4.9610643
,,,velvet,4.5627537
,,,barn spider,3.902147
mobilenet_v2_1.0_160,label,0.27109742164611816
,,,digital clock,5.7610254
,,,nematode,5.2500954
,,,match,4.9536257
,,,velvet,4.5633993
,,,barn spider,3.9223213
mobilenet_v2_1.0_160,label,0.27109742164611816
,,,digital clock,5.7761726
,,,nematode,5.253867
,,,match,4.9775467
,,,velvet,4.564743
,,,barn spider,3.9178517
mobilenet_v2_1.0_160,label,0.27109742164611816
,,,digital clock,5.749633
,,,nematode,5.2456064
,,,match,4.962188
,,,velvet,4.543565
,,,barn spider,3.9160001
mobilenet_v2_1.0_160,label,0.24628424644470215
,,,digital clock,5.7720304
,,,nematode,5.259122
,,,match,4.9630594
,,,velvet,4.561484
,,,barn spider,3.9046016
mobilenet_v2_1.0_160,label,0.24628424644470215
,,,digital clock,5.743539
,,,nematode,5.2416544
,,,match,4.9243546
,,,velvet,4.5492096
,,,barn spider,3.8963172
mobilenet_v2_1.0_160,label,0.24628424644470215
,,,digital clock,5.7816133
,,,nematode,5.254978
,,,match,4.966564
,,,velvet,4.555573
