"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v2_1.0_160,label,0.2792246341705322
,,,digital clock,5.7539325
,,,nematode,5.244559
,,,match,4.960967
,,,velvet,4.530211
,,,barn spider,3.9116895
mobilenet_v2_1.0_160,label,0.2792246341705322
,,,digital clock,5.7781034
,,,nematode,5.2323046
,,,match,4.9710846
,,,velvet,4.5316944
,,,barn spider,3.894377
mobilenet_v2_1.0_160,label,0.2792246341705322
,,,digital clock,5.7461753
,,,nematode,5.2278686
,,,match,4.9545517
,,,velvet,4.5340705
,,,barn spider,3.910735
mobilenet_v2_1.0_160,label,0.2792246341705322
,,,digital clock,5.7772045
,,,nematode,5.254899
,,,match,4.9629717
,,,velvet,4.5297575
,,,barn spider,3.9114187
mobilenet_v2_1.0_160,label,0.305178165435791
,,,digital clock,5.7529
,,,nematode,5.237078
,,,match,4.9583864
,,,velvet,4.53116
,,,barn spider,3.9033875
mobilenet_v2_1.0_160,label,0.305178165435791
,,,digital clock,5.740846
,,,nematode,5.2346306
,,,match,4.9450855
,,,velvet,4.5615544
,,,barn spider,3.9013875
mobilenet_v2_1.0_160,label,0.305178165435791
,,,digital clock,5.779587
,,,nematode,5.252915
,,,match,4.963764
,,,velvet,4.5317807
,,,barn spider,3.9166467
mobilenet_v2_1.0_160,label,0.305178165435791
,,,digital clock,5.784649
,,,nematode,5.2522154
,,,match,4.972411
,,,velvet,4.545664
,,,barn spider,3.9146812
mobilenet_v2_1.0_160,label,0.2860701084136963
,,,digital clock,5.776199
,,,nematode,5.2595735
,,,match,4.97985
,,,velvet,4.5468225
,,,barn spider,3.9225266
mobilenet_v2_1.0_160,label,0.2860701084136963
,,,digital clock,5.7630906
,,,nematode,5.243267
,,,match,4.9697504
,,,velvet,4.544643
,,,barn spider,3.9046342
mobilenet_v2_1.0_160,label,0.2860701084136963
,,,digital clock,5.7535467
,,,nematode,5.247946
,,,match,4.963587
,,,velvet,4.543063
,,,barn spider,3.8982112
