"ModelName","Label","InferenceTime","Recognition","Accuracy"
"mobilenet_edgetpu_224_0.75_float","leopard","0.068","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","leopard","0.054","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","leopard","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","leopard","0.052","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","leopard","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","leopard","0.055","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","leopard","0.052","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","leopard","0.052","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","leopard","0.054","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","leopard","0.052","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","lion","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","lion","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","lion","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","lion","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","lion","0.055","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","lion","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","lion","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","lion","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","lion","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","lion","0.054","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","bee","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","bee","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","bee","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","bee","0.055","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","bee","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","bee","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","bee","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","bee","0.052","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","bee","0.07","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","bee","0.053","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
"","","","screw","0.010981743"
"","","","can opener","0.010969231"
"","","","whistle","0.010002961"
"mobilenet_edgetpu_224_0.75_float","daisy","0.052","",""
"","","","matchstick","0.013602577"
"","","","nail","0.0113905715"
