"ModelName","Label","InferenceTime","Recognition","Accuracy"
"mobilenet_v1_0.25_128","leopard","0.003","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","leopard","0.001","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","leopard","0.001","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lion","0.005","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lion","0.005","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lion","0.001","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","bee","0.001","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","bee","0.001","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","bee","0.001","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","bee","0.001","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","daisy","0.003","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","daisy","0.001","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","daisy","0.001","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","daisy","0.001","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lemon","0.005","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lemon","0.003","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lemon","0.004","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lemon","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lemon","0.004","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lemon","0.001","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lemon","0.001","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lemon","0.003","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lemon","0.004","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","lemon","0.003","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","shark","0.003","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","shark","0.003","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","shark","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","shark","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","shark","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","shark","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","shark","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","shark","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","shark","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","shark","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","stingray","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","stingray","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","stingray","0.004","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","stingray","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","stingray","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","stingray","0.004","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","stingray","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","stingray","0.004","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","stingray","0.003","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","stingray","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","mud_turtle","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","mud_turtle","0.003","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","mud_turtle","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","mud_turtle","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","mud_turtle","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","mud_turtle","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","mud_turtle","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","mud_turtle","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","mud_turtle","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","mud_turtle","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","common_iguana","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","common_iguana","0.003","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","common_iguana","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","common_iguana","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","common_iguana","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","common_iguana","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","common_iguana","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
"mobilenet_v1_0.25_128","common_iguana","0.002","",""
"","","","web site","0.057556152"
"","","","matchstick","0.054504395"
"","","","balance beam","0.031555176"
"","","","envelope","0.025344849"
"","","","bubble","0.023803711"
