"ModelName","Label","InferenceTime","Recognition","Accuracy"
"mobilenet_v1_0.25_128","leopard","0.006","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","leopard","0.01","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","leopard","0.011","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","leopard","0.011","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","leopard","0.009","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","leopard","0.01","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","leopard","0.011","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","leopard","0.005","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","leopard","0.009","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","leopard","0.009","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lion","0.003","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lion","0.01","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lion","0.011","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lion","0.008","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","bee","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","daisy","0.008","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","daisy","0.011","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","daisy","0.002","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","daisy","0.011","",""
"","","","nematode","0.025140356"
"","","","nail","0.018693326"
"","","","letter opener","0.017558586"
"","","","whistle","0.017554274"
"","","","screw","0.015240554"
"mobilenet_v1_0.25_128","lemon","0.006","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lemon","0.004","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lemon","0.004","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lemon","0.009","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lemon","0.003","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lemon","0.003","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lemon","0.003","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lemon","0.002","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lemon","0.003","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","lemon","0.002","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","shark","0.003","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","shark","0.003","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","shark","0.002","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","shark","0.009","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","shark","0.009","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","shark","0.009","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
"","","","screw","0.015240559"
"mobilenet_v1_0.25_128","shark","0.003","",""
"","","","nematode","0.025140239"
"","","","nail","0.018693287"
"","","","letter opener","0.017558584"
"","","","whistle","0.017554292"
