"ModelName","Label","InferenceTime","Recognition","Accuracy"
"mobilenet_v2_0.35_128","leopard","0.013","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","leopard","0.017","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","leopard","0.013","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","leopard","0.012","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","leopard","0.008","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","leopard","0.009","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","leopard","0.009","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","leopard","0.009","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","leopard","0.007","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","leopard","0.009","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","lion","0.01","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","lion","0.008","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","lion","0.016","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","lion","0.012","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","lion","0.007","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","lion","0.007","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","lion","0.007","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","lion","0.01","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","lion","0.014","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","lion","0.006","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","bee","0.007","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","bee","0.01","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","bee","0.008","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","bee","0.007","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","bee","0.008","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","bee","0.007","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","bee","0.007","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","bee","0.005","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","bee","0.005","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
"mobilenet_v2_0.35_128","bee","0.007","",""
"","","","screw","0.05725689"
"","","","digital clock","0.026523117"
"","","","wall clock","0.022819743"
"","","","velvet","0.019518761"
"","","","nematode","0.018264694"
