"ModelName","Label","InferenceTime","Recognition","Accuracy"
"mobilenet_v1_0.25_128","leopard","0.005","",""
"","","","grasshopper","0.10577942"
"","","","tailed frog","0.06999829"
"","","","frilled lizard","0.03815566"
"","","","vestment","0.02598989"
"","","","cricket","0.020608103"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","barracouta","0.11613544"
"","","","gar","0.09872203"
"","","","triceratops","0.04167999"
"","","","viaduct","0.035002053"
"","","","starfish","0.031282123"
"mobilenet_v1_0.25_128","leopard","0.001","",""
"","","","snow leopard","0.26757774"
"","","","timber wolf","0.266315"
"","","","megalith","0.11172601"
"","","","white wolf","0.08016698"
"","","","lynx","0.0701655"
"mobilenet_v1_0.25_128","leopard","0.001","",""
"","","","cheetah","0.51365054"
"","","","leopard","0.43831906"
"","","","jaguar","0.025965791"
"","","","Gila monster","0.0052336343"
"","","","king snake","0.0030686187"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","cheetah","0.86514556"
"","","","jaguar","0.065750584"
"","","","leopard","0.06557218"
"","","","partridge","7.811024E-4"
"","","","lynx","4.0316215E-4"
"mobilenet_v1_0.25_128","leopard","0.001","",""
"","","","leopard","0.13070224"
"","","","cheetah","0.110642724"
"","","","jaguar","0.06147627"
"","","","ruffed grouse","0.045547683"
"","","","dung beetle","0.03462819"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","jaguar","0.7280457"
"","","","leopard","0.26961672"
"","","","cheetah","0.001345287"
"","","","tiger","2.9444063E-4"
"","","","ruffed grouse","1.8758618E-4"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","leopard","0.92209196"
"","","","cheetah","0.039164342"
"","","","jaguar","0.037736315"
"","","","lynx","1.9770596E-4"
"","","","ruffed grouse","1.8543482E-4"
"mobilenet_v1_0.25_128","leopard","0.003","",""
"","","","common_iguana","0.10004892"
"","","","three-toed sloth","0.08343647"
"","","","squirrel monkey","0.08337259"
"","","","baboon","0.07141172"
"","","","titi","0.0617492"
"mobilenet_v1_0.25_128","leopard","0.002","",""
"","","","leopard","0.59446716"
"","","","cheetah","0.08445267"
"","","","echidna","0.060691647"
"","","","jaguar","0.038813066"
"","","","porcupine","0.037019726"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","coyote","0.4270556"
"","","","lynx","0.14722407"
"","","","lion","0.094716564"
"","","","cougar","0.06304942"
"","","","dhole","0.048992876"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","wallaby","0.20326126"
"","","","malinois","0.106377386"
"","","","briard","0.067585215"
"","","","water buffalo","0.05263622"
"","","","warthog","0.041770685"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","lion","0.4557595"
"","","","cougar","0.3262607"
"","","","white wolf","0.039293624"
"","","","timber wolf","0.036328085"
"","","","dingo","0.032295343"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","Irish terrier","0.15902047"
"","","","Norfolk terrier","0.13840467"
"","","","Airedale","0.090714775"
"","","","soft-coated wheaten terrier","0.07139316"
"","","","Norwich terrier","0.06702042"
"mobilenet_v1_0.25_128","lion","0.002","",""
"","","","lion","0.7894776"
