"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v2_1.0_128_quant,label,0.38036322593688965
,,,nematode,5.445591
,,,digital clock,4.1451516
,,,barn spider,3.6574864
,,,match,3.413654
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.38036322593688965
,,,nematode,5.3643136
,,,digital clock,4.1451516
,,,barn spider,3.901319
,,,match,3.413654
,,,jack-o'-lantern,3.251099
mobilenet_v2_1.0_128_quant,label,0.38036322593688965
,,,nematode,5.283036
,,,digital clock,4.1451516
,,,barn spider,3.738764
,,,red wine,3.251099
,,,match,3.251099
mobilenet_v2_1.0_128_quant,label,0.38036322593688965
,,,nematode,5.445591
,,,digital clock,4.226429
,,,barn spider,3.901319
,,,match,3.413654
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.38036322593688965
,,,nematode,5.445591
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.3323765
,,,jack-o'-lantern,3.251099
mobilenet_v2_1.0_128_quant,label,0.38036322593688965
,,,nematode,5.526869
,,,digital clock,4.226429
,,,barn spider,3.901319
,,,match,3.413654
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.38036322593688965
,,,nematode,5.3643136
,,,digital clock,4.1451516
,,,barn spider,3.8200414
,,,match,3.4949315
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.38036322593688965
,,,nematode,5.526869
,,,digital clock,4.3889837
,,,barn spider,3.8200414
,,,match,3.4949315
,,,jack-o'-lantern,3.413654
mobilenet_v2_1.0_128_quant,label,0.3883223533630371
,,,nematode,5.3643136
,,,digital clock,4.226429
,,,barn spider,3.738764
,,,match,3.576209
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3883223533630371
,,,nematode,5.3643136
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.4949315
,,,red wine,3.251099
mobilenet_v2_1.0_128_quant,label,0.3883223533630371
,,,nematode,5.3643136
,,,digital clock,4.1451516
,,,barn spider,3.8200414
,,,match,3.3323765
,,,jack-o'-lantern,3.251099
mobilenet_v2_1.0_128_quant,label,0.3883223533630371
,,,nematode,5.283036
,,,digital clock,4.1451516
,,,barn spider,3.901319
,,,match,3.4949315
,,,tennis ball,3.251099
mobilenet_v2_1.0_128_quant,label,0.3883223533630371
,,,nematode,5.3643136
,,,digital clock,4.3077064
,,,barn spider,3.8200414
,,,match,3.4949315
,,,red wine,3.251099
mobilenet_v2_1.0_128_quant,label,0.3883223533630371
,,,nematode,5.3643136
,,,digital clock,4.3889837
,,,barn spider,3.8200414
,,,match,3.413654
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3883223533630371
,,,nematode,5.283036
,,,digital clock,4.063874
,,,barn spider,3.738764
,,,match,3.4949315
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3883223533630371
,,,nematode,5.445591
,,,digital clock,4.226429
,,,barn spider,3.738764
,,,match,3.3323765
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.38625550270080566
,,,nematode,5.3643136
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.413654
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.38625550270080566
,,,nematode,5.445591
,,,digital clock,4.1451516
,,,barn spider,3.901319
,,,match,3.4949315
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.38625550270080566
,,,nematode,5.3643136
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.413654
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.38625550270080566
,,,nematode,5.3643136
,,,digital clock,4.470261
,,,barn spider,3.901319
,,,match,3.3323765
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.38625550270080566
,,,nematode,5.445591
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.413654
,,,red wine,3.413654
mobilenet_v2_1.0_128_quant,label,0.38625550270080566
,,,nematode,5.3643136
,,,digital clock,4.470261
,,,barn spider,3.9825964
,,,match,3.4949315
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.38625550270080566
,,,nematode,5.3643136
,,,digital clock,4.226429
,,,barn spider,3.901319
,,,match,3.4949315
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.38625550270080566
,,,nematode,5.526869
,,,digital clock,4.3077064
,,,barn spider,3.8200414
,,,match,3.4949315
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3870837688446045
,,,nematode,5.526869
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.576209
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3870837688446045
,,,nematode,5.201759
,,,digital clock,4.063874
,,,barn spider,3.901319
,,,match,3.4949315
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3870837688446045
,,,nematode,5.445591
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.413654
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3870837688446045
,,,nematode,5.283036
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.4949315
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3870837688446045
,,,nematode,5.3643136
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.4949315
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3870837688446045
,,,nematode,5.445591
,,,digital clock,4.3077064
,,,barn spider,3.8200414
,,,match,3.413654
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3870837688446045
,,,nematode,5.3643136
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.4949315
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3870837688446045
,,,nematode,5.283036
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.413654
,,,red wine,3.3323765
mobilenet_v2_0.5_160,label,0.18954730033874512
,,,nematode,5.624332
,,,digital clock,5.0172925
,,,spotlight,4.8451605
,,,match,4.688711
,,,front curtain,4.229788
mobilenet_v2_0.5_160,label,0.18954730033874512
,,,nematode,5.6327415
,,,digital clock,5.0151806
,,,spotlight,4.856924
,,,match,4.6848483
,,,front curtain,4.229753
mobilenet_v2_0.5_160,label,0.18954730033874512
,,,nematode,5.6289577
,,,digital clock,5.0134215
,,,spotlight,4.84679
,,,match,4.6902604
,,,front curtain,4.237261
mobilenet_v2_0.5_160,label,0.18954730033874512
,,,nematode,5.638405
,,,digital clock,5.0269322
,,,spotlight,4.853265
,,,match,4.695338
,,,front curtain,4.228087
mobilenet_v2_0.5_160,label,0.18954730033874512
,,,nematode,5.6277456
,,,digital clock,5.0167165
,,,spotlight,4.8510747
,,,match,4.6944575
,,,front curtain,4.2342467
mobilenet_v2_0.5_160,label,0.18954730033874512
,,,nematode,5.6223407
,,,digital clock,5.0157804
,,,spotlight,4.849288
,,,match,4.683569
,,,front curtain,4.2361345
