"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v3_1.0_224_small,label,0.06461524963378906
,,,match,4.828836
,,,spotlight,4.0741963
,,,nematode,4.0454135
,,,digital clock,4.014115
,,,lighter,3.896648
mobilenet_v3_1.0_224_small,label,0.06461524963378906
,,,match,4.8210907
,,,spotlight,4.061783
,,,nematode,4.0389204
,,,digital clock,4.007781
,,,lighter,3.8849347
mobilenet_v3_1.0_224_small,label,0.06444692611694336
,,,match,4.8199043
,,,spotlight,4.07183
,,,nematode,4.0326786
,,,digital clock,4.0107245
,,,lighter,3.8877935
mobilenet_v3_1.0_224_small,label,0.06444692611694336
,,,match,4.8356633
,,,spotlight,4.084753
,,,nematode,4.0415297
,,,digital clock,4.021092
,,,lighter,3.8947272
mobilenet_v3_1.0_224_small,label,0.06543278694152832
,,,match,4.8261733
,,,spotlight,4.0747366
,,,nematode,4.042638
,,,digital clock,4.0177073
,,,lighter,3.8843105
mobilenet_v3_1.0_224_small,label,0.06543278694152832
,,,match,4.839434
,,,spotlight,4.082577
,,,nematode,4.0444293
,,,digital clock,4.0191946
,,,lighter,3.8951254
mobilenet_v3_1.0_224_small,label,0.06424951553344727
,,,match,4.7954307
,,,nematode,4.046514
,,,spotlight,4.0396905
,,,digital clock,4.007114
,,,lighter,3.8692105
mobilenet_v3_1.0_224_small,label,0.06424951553344727
,,,match,4.859396
,,,spotlight,4.091891
,,,nematode,4.0244756
,,,digital clock,4.022079
,,,lighter,3.9070747
mobilenet_v3_1.0_224_small,label,0.06411242485046387
,,,match,4.8226027
,,,spotlight,4.076039
,,,nematode,4.037798
,,,digital clock,4.0101137
,,,lighter,3.8874288
mobilenet_v3_1.0_224_small,label,0.06411242485046387
,,,match,4.842796
,,,spotlight,4.0791802
,,,nematode,4.0311184
,,,digital clock,4.0157347
,,,lighter,3.8970284
mobilenet_v3_1.0_224_small,label,0.06316685676574707
,,,match,4.8359904
,,,spotlight,4.0776606
,,,nematode,4.039141
,,,digital clock,4.0144954
,,,lighter,3.8962479
mobilenet_v3_1.0_224_small,label,0.06316685676574707
,,,match,4.8550053
,,,spotlight,4.0883656
,,,nematode,4.044186
,,,digital clock,4.0333896
,,,lighter,3.911747
mobilenet_v3_1.0_224_small,label,0.062296152114868164
,,,match,4.823746
,,,spotlight,4.072326
,,,nematode,4.0431294
,,,digital clock,4.017656
,,,lighter,3.8883357
mobilenet_v3_1.0_224_small,label,0.062296152114868164
,,,match,4.830031
,,,spotlight,4.070048
,,,nematode,4.0519233
,,,digital clock,4.0189085
,,,lighter,3.8918328
mobilenet_v3_1.0_224_small,label,0.06463503837585449
,,,match,4.8502765
,,,spotlight,4.0903945
,,,nematode,4.051776
,,,digital clock,4.0272665
,,,lighter,3.9038932
mobilenet_v3_1.0_224_small,label,0.06463503837585449
,,,match,4.816826
,,,spotlight,4.0635796
,,,nematode,4.041438
,,,digital clock,4.01096
,,,lighter,3.882638
mobilenet_v3_1.0_224_small,label,0.06440091133117676
,,,match,4.8433676
,,,spotlight,4.0816197
,,,nematode,4.034296
,,,digital clock,4.0165052
,,,lighter,3.8962045
mobilenet_v3_1.0_224_small,label,0.06440091133117676
,,,match,4.8256807
,,,spotlight,4.0749626
,,,nematode,4.0348125
,,,digital clock,4.0058947
,,,lighter,3.8911195
mobilenet_v3_1.0_224_small,label,0.06475043296813965
,,,match,4.82957
,,,spotlight,4.0648885
,,,nematode,4.0557985
,,,digital clock,4.0147605
,,,lighter,3.8879635
mobilenet_v3_1.0_224_small,label,0.06475043296813965
,,,match,4.8367033
,,,spotlight,4.0768085
,,,nematode,4.048107
,,,digital clock,4.0220723
,,,lighter,3.8918397
mobilenet_v3_1.0_224_small,label,0.064483642578125
,,,match,4.839017
,,,spotlight,4.083515
,,,nematode,4.033292
,,,digital clock,4.0141463
,,,lighter,3.8947663
mobilenet_v3_1.0_224_small,label,0.064483642578125
,,,match,4.833214
,,,spotlight,4.069341
,,,nematode,4.0380063
,,,digital clock,4.0167956
,,,lighter,3.8934376
mobilenet_v3_1.0_224_small,label,0.06483030319213867
,,,match,4.819992
,,,spotlight,4.056855
,,,nematode,4.044745
,,,digital clock,4.0104804
,,,lighter,3.8867881
mobilenet_v3_1.0_224_small,label,0.06483030319213867
,,,match,4.8129597
,,,spotlight,4.0605803
,,,nematode,4.0437303
,,,digital clock,4.0185785
,,,lighter,3.8832643
mobilenet_v3_1.0_224_small,label,0.0646812915802002
,,,match,4.8027573
,,,spotlight,4.050277
,,,nematode,4.049908
,,,digital clock,4.007364
,,,lighter,3.8749092
mobilenet_v3_1.0_224_small,label,0.0646812915802002
,,,match,4.824825
,,,spotlight,4.0667415
,,,nematode,4.031329
,,,digital clock,4.0148115
,,,lighter,3.8889225
mobilenet_v3_1.0_224_small,label,0.06412076950073242
,,,match,4.821922
,,,spotlight,4.075909
,,,nematode,4.0293236
,,,digital clock,3.9990842
,,,lighter,3.8866243
mobilenet_v3_1.0_224_small,label,0.06412076950073242
,,,match,4.8319035
,,,spotlight,4.0762625
,,,nematode,4.0296044
,,,digital clock,4.0154333
,,,lighter,3.8907564
mobilenet_v3_1.0_224_small,label,0.06116175651550293
,,,match,4.834031
,,,spotlight,4.0767636
,,,nematode,4.038666
,,,digital clock,4.017052
,,,lighter,3.8953412
mobilenet_v3_1.0_224_small,label,0.06116175651550293
,,,match,4.832244
,,,spotlight,4.0705633
,,,nematode,4.048958
,,,digital clock,4.018074
,,,lighter,3.8955622
mobilenet_v3_1.0_224_small,label,0.06314659118652344
,,,match,4.8472
,,,spotlight,4.080689
,,,nematode,4.047486
,,,digital clock,4.0276294
,,,lighter,3.899165
mobilenet_v3_1.0_224_small,label,0.06314659118652344
,,,match,4.8055024
,,,spotlight,4.052003
,,,nematode,4.0255904
,,,digital clock,3.9995348
,,,lighter,3.878439
mobilenet_v3_1.0_224_small_minimalistic,label,0.052828311920166016
,,,match,4.5307198
,,,nematode,4.271591
,,,spotlight,3.6541483
,,,digital clock,3.548836
,,,jack-o'-lantern,3.1216214
mobilenet_v3_1.0_224_small_minimalistic,label,0.052828311920166016
,,,match,4.5017743
,,,nematode,4.22798
,,,spotlight,3.615505
,,,digital clock,3.5313318
,,,jack-o'-lantern,3.0970314
mobilenet_v3_1.0_224_small_minimalistic,label,0.052954912185668945
,,,match,4.542869
,,,nematode,4.26557
,,,spotlight,3.66696
,,,digital clock,3.5621374
,,,jack-o'-lantern,3.1335247
mobilenet_v3_1.0_224_small_minimalistic,label,0.052954912185668945
,,,match,4.5594864
,,,nematode,4.2929673
,,,spotlight,3.6839545
,,,digital clock,3.5731168
,,,jack-o'-lantern,3.143869
mobilenet_v3_1.0_224_small_minimalistic,label,0.053138017654418945
,,,match,4.5419583
,,,nematode,4.259703
,,,spotlight,3.6621115
,,,digital clock,3.5539744
,,,jack-o'-lantern,3.128831
mobilenet_v3_1.0_224_small_minimalistic,label,0.053138017654418945
,,,match,4.5465264
,,,nematode,4.2639093
,,,spotlight,3.6691601
,,,digital clock,3.5630276
,,,jack-o'-lantern,3.1300714
mobilenet_v3_1.0_224_small_minimalistic,label,0.05316877365112305
,,,match,4.526897
,,,nematode,4.2394943
,,,spotlight,3.6390655
,,,digital clock,3.5453155
,,,jack-o'-lantern,3.1090202
mobilenet_v3_1.0_224_small_minimalistic,label,0.05316877365112305
,,,match,4.538701
,,,nematode,4.2273836
,,,spotlight,3.6471035
,,,digital clock,3.5442896
,,,jack-o'-lantern,3.1165679
mobilenet_v3_1.0_224_small_minimalistic,label,0.052463531494140625
,,,match,4.5110483
,,,nematode,4.2182136
,,,spotlight,3.6214483
,,,digital clock,3.53012
,,,jack-o'-lantern,3.0976841
mobilenet_v3_1.0_224_small_minimalistic,label,0.052463531494140625
