"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.3034554
,,,jack-o'-lantern,4.0165586
,,,lampshade,3.87311
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,digital clock,3.87311
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.3034554
,,,digital clock,4.0165586
,,,jack-o'-lantern,4.0165586
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.3034554
,,,digital clock,4.0165586
,,,jack-o'-lantern,4.0165586
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.3034554
,,,jack-o'-lantern,4.160007
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.3034554
,,,digital clock,4.0165586
,,,jack-o'-lantern,4.0165586
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.3034554
,,,digital clock,4.0165586
,,,jack-o'-lantern,4.0165586
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.160007
,,,digital clock,4.0165586
,,,jack-o'-lantern,4.0165586
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.3034554
,,,jack-o'-lantern,4.160007
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.160007
,,,digital clock,4.0165586
,,,jack-o'-lantern,4.0165586
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,digital clock,3.87311
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.3034554
,,,jack-o'-lantern,4.160007
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.3034554
,,,digital clock,4.0165586
,,,jack-o'-lantern,4.0165586
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.3034554
,,,jack-o'-lantern,4.0165586
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.3110640048980713
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.3034554
,,,jack-o'-lantern,4.0165586
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.3034554
,,,jack-o'-lantern,4.0165586
,,,lampshade,3.87311
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,4.8772497
,,,spotlight,4.446904
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,lampshade,3.87311
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.3034554
,,,digital clock,4.0165586
,,,jack-o'-lantern,4.0165586
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.3034554
,,,jack-o'-lantern,4.0165586
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,digital clock,3.87311
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.3034554
,,,jack-o'-lantern,4.160007
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,lampshade,3.87311
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.3034554
,,,digital clock,4.0165586
,,,jack-o'-lantern,4.0165586
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,digital clock,3.87311
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.160007
,,,digital clock,4.0165586
,,,jack-o'-lantern,4.0165586
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.3034554
,,,jack-o'-lantern,4.0165586
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,lampshade,3.87311
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.3034554
,,,digital clock,4.0165586
,,,jack-o'-lantern,4.0165586
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.3034554
,,,jack-o'-lantern,4.0165586
,,,lampshade,3.87311
mobilenet_v1_0.5_128_quant,label,0.30603551864624023
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.160007
,,,digital clock,4.0165586
,,,jack-o'-lantern,4.0165586
mobilenet_v1_0.25_160,label,0.14476537704467773
,,,nematode,5.121584
,,,match,4.4502296
,,,digital clock,4.092977
,,,spotlight,3.9970384
,,,jack-o'-lantern,3.9219496
mobilenet_v1_0.25_160,label,0.14476537704467773
,,,nematode,5.1178875
,,,match,4.4356
,,,digital clock,4.074636
,,,spotlight,3.9908185
,,,jack-o'-lantern,3.91237
mobilenet_v1_0.25_160,label,0.14476537704467773
,,,nematode,5.1855884
,,,match,4.4539347
,,,digital clock,4.1132183
,,,spotlight,4.004686
,,,jack-o'-lantern,3.9516823
mobilenet_v1_0.25_160,label,0.14476537704467773
,,,nematode,5.212885
,,,match,4.487037
,,,digital clock,4.12876
,,,spotlight,4.0130887
,,,jack-o'-lantern,3.950208
mobilenet_v1_0.25_160,label,0.14476537704467773
,,,nematode,5.1668153
,,,match,4.461921
,,,digital clock,4.107658
,,,spotlight,4.0043087
,,,jack-o'-lantern,3.9357436
mobilenet_v1_0.25_160,label,0.14476537704467773
,,,nematode,5.1339197
,,,match,4.430182
,,,digital clock,4.09088
,,,spotlight,3.9871216
,,,jack-o'-lantern,3.921584
mobilenet_v1_0.25_160,label,0.14476537704467773
,,,nematode,5.179554
,,,match,4.4469953
,,,digital clock,4.118842
,,,spotlight,3.987352
,,,jack-o'-lantern,3.9459298
mobilenet_v1_0.25_160,label,0.14476537704467773
,,,nematode,5.1292033
,,,match,4.4427767
,,,digital clock,4.092405
,,,spotlight,4.0032697
,,,jack-o'-lantern,3.9320333
mobilenet_v1_0.25_160,label,0.14476537704467773
,,,nematode,5.184292
,,,match,4.453928
,,,digital clock,4.101092
,,,spotlight,3.9906092
,,,jack-o'-lantern,3.9316843
mobilenet_v1_0.25_160,label,0.14476537704467773
,,,nematode,5.1627426
,,,match,4.4488535
,,,digital clock,4.1005573
,,,spotlight,3.9940777
,,,jack-o'-lantern,3.935529
mobilenet_v1_0.25_160,label,0.14476537704467773
,,,nematode,5.1656265
,,,match,4.429549
,,,digital clock,4.0863957
,,,spotlight,3.992148
,,,jack-o'-lantern,3.9217885
mobilenet_v1_0.25_160,label,0.14476537704467773
,,,nematode,5.1330814
,,,match,4.435145
