"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v3_1.0_224_small,label,0.2172565460205078
,,,match,4.8429527
,,,spotlight,4.0832143
,,,nematode,4.0567245
,,,digital clock,4.0291057
,,,lighter,3.9074416
mobilenet_v3_1.0_224_small,label,0.2172565460205078
,,,match,4.784245
,,,nematode,4.0469823
,,,spotlight,4.037295
,,,digital clock,3.9984043
,,,lighter,3.8689327
mobilenet_v3_1.0_224_small,label,0.2172565460205078
,,,match,4.8257976
,,,spotlight,4.073024
,,,nematode,4.01679
,,,digital clock,3.9987915
,,,lighter,3.8831074
mobilenet_v3_1.0_224_small,label,0.2172565460205078
,,,match,4.8335013
,,,spotlight,4.078132
,,,nematode,4.045271
,,,digital clock,4.013919
,,,lighter,3.9023426
mobilenet_v3_1.0_224_small,label,0.2172565460205078
,,,match,4.8234572
,,,spotlight,4.075403
,,,nematode,4.0318933
,,,digital clock,4.0067396
,,,lighter,3.8866103
mobilenet_v3_1.0_224_small,label,0.2172565460205078
,,,match,4.83423
,,,spotlight,4.077553
,,,nematode,4.0510178
,,,digital clock,4.016253
,,,lighter,3.9013486
mobilenet_v3_1.0_224_small,label,0.2172565460205078
,,,match,4.816038
,,,spotlight,4.0617075
,,,nematode,4.0478473
,,,digital clock,4.0083427
,,,lighter,3.8899841
mobilenet_v3_1.0_224_small,label,0.2172565460205078
,,,match,4.836651
,,,spotlight,4.0800977
,,,nematode,4.041702
,,,digital clock,4.021939
,,,lighter,3.8957472
mobilenet_v3_1.0_224_small,label,0.2184443473815918
,,,match,4.807231
,,,spotlight,4.064845
,,,nematode,4.0572305
,,,digital clock,4.013905
,,,lighter,3.8881123
mobilenet_v3_1.0_224_small,label,0.2184443473815918
,,,match,4.8301973
,,,spotlight,4.0813265
,,,nematode,4.0327024
,,,digital clock,4.018341
,,,lighter,3.8833206
mobilenet_v3_1.0_224_small,label,0.2184443473815918
,,,match,4.8585625
,,,spotlight,4.0975013
,,,digital clock,4.021769
,,,nematode,4.0172257
,,,lighter,3.8995264
mobilenet_v3_1.0_224_small,label,0.2184443473815918
,,,match,4.824273
,,,spotlight,4.0737596
,,,nematode,4.038981
,,,digital clock,4.0154047
,,,lighter,3.886211
mobilenet_v3_1.0_224_small,label,0.2184443473815918
,,,match,4.840422
,,,spotlight,4.083666
,,,nematode,4.0357413
,,,digital clock,4.0123854
,,,lighter,3.8982735
mobilenet_v3_1.0_224_small,label,0.2184443473815918
,,,match,4.8552012
,,,spotlight,4.090537
,,,nematode,4.038579
,,,digital clock,4.021961
,,,lighter,3.906458
mobilenet_v3_1.0_224_small,label,0.2184443473815918
,,,match,4.818627
,,,spotlight,4.064721
,,,nematode,4.028855
,,,digital clock,4.000957
,,,lighter,3.8835065
mobilenet_v3_1.0_224_small,label,0.2184443473815918
,,,match,4.8475065
,,,spotlight,4.0879407
,,,nematode,4.027587
,,,digital clock,4.0114813
,,,lighter,3.901617
mobilenet_v3_1.0_224_small,label,0.21872258186340332
,,,match,4.8543773
,,,spotlight,4.089953
,,,nematode,4.0302076
,,,digital clock,4.013155
,,,lighter,3.8989375
mobilenet_v3_1.0_224_small,label,0.21872258186340332
,,,match,4.848061
,,,spotlight,4.095288
,,,nematode,4.037771
,,,digital clock,4.021691
,,,lighter,3.9014041
mobilenet_v3_1.0_224_small,label,0.21872258186340332
,,,match,4.8532815
,,,spotlight,4.0981956
,,,nematode,4.051314
,,,digital clock,4.033543
,,,lighter,3.9038296
mobilenet_v3_1.0_224_small,label,0.21872258186340332
,,,match,4.849937
,,,spotlight,4.086532
,,,nematode,4.0419207
,,,digital clock,4.0227923
,,,lighter,3.905573
mobilenet_v3_1.0_224_small,label,0.21872258186340332
,,,match,4.8371387
,,,spotlight,4.078865
,,,nematode,4.0495353
,,,digital clock,4.0301027
,,,lighter,3.8965206
mobilenet_v3_1.0_224_small,label,0.21872258186340332
,,,match,4.822495
,,,spotlight,4.0716715
,,,nematode,4.0486283
,,,digital clock,4.008747
,,,lighter,3.8939667
mobilenet_v3_1.0_224_small,label,0.21872258186340332
,,,match,4.824363
,,,spotlight,4.058989
,,,nematode,4.050638
,,,digital clock,4.0142736
,,,lighter,3.8943071
mobilenet_v3_1.0_224_small,label,0.21872258186340332
,,,match,4.8284144
,,,spotlight,4.064235
,,,nematode,4.05136
,,,digital clock,4.0191784
,,,lighter,3.89175
mobilenet_v3_1.0_224_small,label,0.21901273727416992
,,,match,4.8340287
,,,spotlight,4.0832167
,,,nematode,4.0533338
,,,digital clock,4.0202513
,,,lighter,3.8991199
mobilenet_v3_1.0_224_small,label,0.21901273727416992
,,,match,4.847274
,,,spotlight,4.0967417
,,,nematode,4.035575
,,,digital clock,4.0211253
,,,lighter,3.8986394
mobilenet_v3_1.0_224_small,label,0.21901273727416992
,,,match,4.8223896
,,,spotlight,4.074219
,,,nematode,4.046539
,,,digital clock,4.016778
,,,lighter,3.897713
mobilenet_v3_1.0_224_small,label,0.21901273727416992
,,,match,4.821986
,,,spotlight,4.0580587
,,,nematode,4.046618
,,,digital clock,4.0141892
,,,lighter,3.888744
mobilenet_v3_1.0_224_small,label,0.21901273727416992
,,,match,4.860025
,,,spotlight,4.097423
,,,nematode,4.0501556
,,,digital clock,4.034169
,,,lighter,3.908129
mobilenet_v3_1.0_224_small,label,0.21901273727416992
,,,match,4.83052
,,,spotlight,4.070018
,,,nematode,4.052202
,,,digital clock,4.0121613
,,,lighter,3.8916264
mobilenet_v3_1.0_224_small,label,0.21901273727416992
,,,match,4.824021
,,,spotlight,4.069028
,,,nematode,4.0608964
,,,digital clock,4.0179334
,,,lighter,3.8912992
mobilenet_v3_1.0_224_small,label,0.21901273727416992
,,,match,4.8176966
,,,spotlight,4.062292
,,,nematode,4.02807
,,,digital clock,4.0043497
,,,lighter,3.8807185
mobilenet_v3_1.0_224_small_minimalistic,label,0.17736053466796875
,,,match,4.5149865
,,,nematode,4.244167
,,,spotlight,3.629337
,,,digital clock,3.53529
,,,jack-o'-lantern,3.1002576
mobilenet_v3_1.0_224_small_minimalistic,label,0.17736053466796875
,,,match,4.52576
,,,nematode,4.2514796
,,,spotlight,3.6428354
,,,digital clock,3.548475
,,,jack-o'-lantern,3.1065922
mobilenet_v3_1.0_224_small_minimalistic,label,0.17736053466796875
,,,match,4.512216
,,,nematode,4.230825
,,,spotlight,3.6243346
,,,digital clock,3.5334394
,,,jack-o'-lantern,3.098943
mobilenet_v3_1.0_224_small_minimalistic,label,0.17736053466796875
,,,match,4.51838
,,,nematode,4.2265677
,,,spotlight,3.6269224
,,,digital clock,3.5352697
,,,jack-o'-lantern,3.1010797
mobilenet_v3_1.0_224_small_minimalistic,label,0.17736053466796875
,,,match,4.5372934
,,,nematode,4.2672668
,,,spotlight,3.657956
,,,digital clock,3.558731
,,,jack-o'-lantern,3.129635
mobilenet_v3_1.0_224_small_minimalistic,label,0.17736053466796875
,,,match,4.5028768
,,,nematode,4.2248864
,,,spotlight,3.6170003
,,,digital clock,3.528095
,,,jack-o'-lantern,3.0964005
mobilenet_v3_1.0_224_small_minimalistic,label,0.17736053466796875
,,,match,4.55543
,,,nematode,4.27109
,,,spotlight,3.6843164
,,,digital clock,3.567229
,,,jack-o'-lantern,3.1446714
mobilenet_v3_1.0_224_small_minimalistic,label,0.17736053466796875
,,,match,4.5353546
,,,nematode,4.2393827
,,,spotlight,3.6486766
,,,digital clock,3.5488763
,,,jack-o'-lantern,3.118905
mobilenet_v3_1.0_224_small_minimalistic,label,0.17671680450439453
,,,match,4.521955
,,,nematode,4.1997957
,,,spotlight,3.6300943
,,,digital clock,3.530984
,,,jack-o'-lantern,3.106064
mobilenet_v3_1.0_224_small_minimalistic,label,0.17671680450439453
,,,match,4.537454
,,,nematode,4.2722487
,,,spotlight,3.6544316
,,,digital clock,3.5609672
,,,jack-o'-lantern,3.1248052
mobilenet_v3_1.0_224_small_minimalistic,label,0.17671680450439453
,,,match,4.5132546
,,,nematode,4.2347684
,,,spotlight,3.6281354
,,,digital clock,3.538765
,,,jack-o'-lantern,3.105268
mobilenet_v3_1.0_224_small_minimalistic,label,0.17671680450439453
,,,match,4.5146685
,,,nematode,4.2259026
,,,spotlight,3.6300104
,,,digital clock,3.5326235
,,,jack-o'-lantern,3.105438
mobilenet_v3_1.0_224_small_minimalistic,label,0.17671680450439453
,,,match,4.543608
,,,nematode,4.2513494
,,,spotlight,3.6638649
,,,digital clock,3.5542524
,,,jack-o'-lantern,3.1276498
mobilenet_v3_1.0_224_small_minimalistic,label,0.17671680450439453
,,,match,4.500929
,,,nematode,4.224851
,,,spotlight,3.6182454
,,,digital clock,3.527375
,,,jack-o'-lantern,3.0951815
mobilenet_v3_1.0_224_small_minimalistic,label,0.17671680450439453
,,,match,4.504783
,,,nematode,4.2124953
,,,spotlight,3.6153038
,,,digital clock,3.531465
,,,jack-o'-lantern,3.0917947
mobilenet_v3_1.0_224_small_minimalistic,label,0.17671680450439453
,,,match,4.5221186
,,,nematode,4.275557
,,,spotlight,3.636958
,,,digital clock,3.5490355
,,,jack-o'-lantern,3.105047
mobilenet_v3_1.0_224_small_minimalistic,label,0.17658042907714844
,,,match,4.532855
,,,nematode,4.2363977
,,,spotlight,3.6472118
,,,digital clock,3.541585
,,,jack-o'-lantern,3.1158762
mobilenet_v3_1.0_224_small_minimalistic,label,0.17658042907714844
,,,match,4.5242996
,,,nematode,4.2310333
,,,spotlight,3.6429703
,,,digital clock,3.5429757
,,,jack-o'-lantern,3.1190324
mobilenet_v3_1.0_224_small_minimalistic,label,0.17658042907714844
,,,match,4.5358295
,,,nematode,4.2309937
,,,spotlight,3.650345
,,,digital clock,3.5471332
,,,jack-o'-lantern,3.1185784
mobilenet_v3_1.0_224_small_minimalistic,label,0.17658042907714844
,,,match,4.522728
,,,nematode,4.2174606
,,,spotlight,3.6363122
,,,digital clock,3.5351608
,,,jack-o'-lantern,3.1058648
mobilenet_v3_1.0_224_small_minimalistic,label,0.17658042907714844
,,,match,4.519315
,,,nematode,4.229271
,,,spotlight,3.6306226
,,,digital clock,3.5478055
,,,jack-o'-lantern,3.1045022
mobilenet_v3_1.0_224_small_minimalistic,label,0.17658042907714844
,,,match,4.501521
,,,nematode,4.218793
,,,spotlight,3.6141431
,,,digital clock,3.5239854
,,,jack-o'-lantern,3.0899525
mobilenet_v3_1.0_224_small_minimalistic,label,0.17658042907714844
,,,match,4.5245466
,,,nematode,4.2455144
,,,spotlight,3.6370108
,,,digital clock,3.5381799
,,,jack-o'-lantern,3.107496
mobilenet_v3_1.0_224_small_minimalistic,label,0.17658042907714844
,,,match,4.5064073
,,,nematode,4.2426248
,,,spotlight,3.6186473
,,,digital clock,3.5315788
,,,jack-o'-lantern,3.0958946
mobilenet_v3_1.0_224_small_minimalistic,label,0.17650675773620605
,,,match,4.534914
,,,nematode,4.2594194
,,,spotlight,3.6547387
,,,digital clock,3.5574262
,,,jack-o'-lantern,3.1230361
mobilenet_v3_1.0_224_small_minimalistic,label,0.17650675773620605
,,,match,4.544178
,,,nematode,4.2488246
,,,spotlight,3.663606
,,,digital clock,3.5565658
,,,jack-o'-lantern,3.1289682
mobilenet_v3_1.0_224_small_minimalistic,label,0.17650675773620605
,,,match,4.5207434
,,,nematode,4.270304
,,,spotlight,3.6414802
,,,digital clock,3.5495882
,,,jack-o'-lantern,3.1140277
mobilenet_v3_1.0_224_small_minimalistic,label,0.17650675773620605
,,,match,4.5513306
,,,nematode,4.2630134
,,,spotlight,3.6812131
,,,digital clock,3.5592675
,,,jack-o'-lantern,3.140303
mobilenet_v3_1.0_224_small_minimalistic,label,0.17650675773620605
,,,match,4.519298
,,,nematode,4.226117
,,,spotlight,3.6294963
,,,digital clock,3.5270002
,,,jack-o'-lantern,3.0986383
mobilenet_v3_1.0_224_small_minimalistic,label,0.17650675773620605
,,,match,4.5138297
,,,nematode,4.2281275
,,,spotlight,3.6228974
,,,digital clock,3.5260098
,,,jack-o'-lantern,3.0990438
mobilenet_v3_1.0_224_small_minimalistic,label,0.17650675773620605
,,,match,4.523399
,,,nematode,4.21128
,,,spotlight,3.6368988
,,,digital clock,3.5395448
,,,jack-o'-lantern,3.1115017
mobilenet_v3_1.0_224_small_minimalistic,label,0.17650675773620605
,,,match,4.5221477
,,,nematode,4.2420673
,,,spotlight,3.6388443
,,,digital clock,3.5379877
,,,jack-o'-lantern,3.1103542
mobilenet_v3_0.75_224_large,label,0.532698392868042
,,,match,4.8316636
,,,nematode,4.070071
,,,lighter,4.021371
,,,spotlight,3.8996472
,,,digital clock,3.7932203
mobilenet_v3_0.75_224_large,label,0.532698392868042
,,,match,4.8447704
,,,nematode,4.0749774
,,,lighter,4.025949
,,,spotlight,3.909378
,,,digital clock,3.802018
mobilenet_v3_0.75_224_large,label,0.532698392868042
,,,match,4.843616
,,,nematode,4.074432
,,,lighter,4.0283895
,,,spotlight,3.9015398
,,,digital clock,3.7967103
mobilenet_v3_0.75_224_large,label,0.532698392868042
,,,match,4.841636
,,,nematode,4.072653
,,,lighter,4.0288577
,,,spotlight,3.9099977
,,,digital clock,3.798223
