"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v1_0.5_128_quant,label,0.602698802947998
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.602698802947998
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,lampshade,3.87311
mobilenet_v1_0.5_128_quant,label,0.602698802947998
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,digital clock,3.87311
mobilenet_v1_0.5_128_quant,label,0.602698802947998
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.602698802947998
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,lampshade,3.87311
mobilenet_v1_0.5_128_quant,label,0.602698802947998
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.3034554
,,,jack-o'-lantern,4.160007
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.602698802947998
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,lampshade,3.87311
mobilenet_v1_0.5_128_quant,label,0.602698802947998
,,,nematode,4.8772497
,,,spotlight,4.5903525
,,,match,4.3034554
,,,digital clock,4.0165586
,,,jack-o'-lantern,4.0165586
mobilenet_v1_0.5_128_quant,label,0.602698802947998
,,,nematode,4.8772497
,,,spotlight,4.733801
,,,match,4.3034554
,,,jack-o'-lantern,4.160007
,,,digital clock,4.0165586
mobilenet_v1_0.5_128_quant,label,0.602698802947998
,,,nematode,5.020698
,,,spotlight,4.5903525
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,digital clock,3.87311
mobilenet_v1_0.5_128_quant,label,0.602698802947998
,,,nematode,5.020698
,,,spotlight,4.446904
,,,match,4.160007
,,,jack-o'-lantern,4.0165586
,,,lampshade,3.87311
