"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v2_1.0_128_quant,label,0.3828086853027344
,,,nematode,5.445591
,,,digital clock,4.1451516
,,,barn spider,3.8200414
,,,match,3.3323765
,,,jack-o'-lantern,3.251099
mobilenet_v2_1.0_128_quant,label,0.3828086853027344
,,,nematode,5.3643136
,,,digital clock,4.3077064
,,,barn spider,3.8200414
,,,match,3.576209
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3828086853027344
,,,nematode,5.283036
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.4949315
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3828086853027344
,,,nematode,5.283036
,,,digital clock,4.1451516
,,,barn spider,3.8200414
,,,match,3.3323765
,,,jack-o'-lantern,3.251099
mobilenet_v2_1.0_128_quant,label,0.3828086853027344
,,,nematode,5.283036
,,,digital clock,4.3077064
,,,barn spider,3.8200414
,,,match,3.413654
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3828086853027344
,,,nematode,5.3643136
,,,digital clock,4.1451516
,,,barn spider,3.901319
,,,match,3.4949315
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3828086853027344
,,,nematode,5.3643136
,,,digital clock,4.226429
,,,barn spider,3.901319
,,,match,3.4949315
,,,jack-o'-lantern,3.251099
mobilenet_v2_1.0_128_quant,label,0.3828086853027344
,,,nematode,5.526869
,,,digital clock,4.551539
,,,barn spider,3.901319
,,,match,3.576209
,,,jack-o'-lantern,3.413654
mobilenet_v2_1.0_128_quant,label,0.3823356628417969
,,,nematode,5.3643136
,,,digital clock,4.226429
,,,barn spider,3.9825964
,,,match,3.6574864
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3823356628417969
,,,nematode,5.445591
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.4949315
,,,red wine,3.413654
mobilenet_v2_1.0_128_quant,label,0.3823356628417969
,,,nematode,5.445591
,,,digital clock,4.1451516
,,,barn spider,3.8200414
,,,match,3.3323765
,,,jack-o'-lantern,3.251099
mobilenet_v2_1.0_128_quant,label,0.3823356628417969
,,,nematode,5.3643136
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.4949315
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.3823356628417969
,,,nematode,5.445591
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.4949315
,,,jack-o'-lantern,3.251099
mobilenet_v2_1.0_128_quant,label,0.3823356628417969
,,,nematode,5.283036
,,,digital clock,3.9825964
,,,barn spider,3.738764
,,,match,3.413654
,,,jack-o'-lantern,3.251099
mobilenet_v2_1.0_128_quant,label,0.3823356628417969
,,,nematode,5.3643136
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.413654
,,,red wine,3.251099
mobilenet_v2_1.0_128_quant,label,0.3823356628417969
,,,nematode,5.3643136
,,,digital clock,4.226429
,,,barn spider,3.901319
,,,match,3.413654
,,,jack-o'-lantern,3.3323765
