"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v2_1.0_128_quant,label,0.20973896980285645
,,,nematode,5.608146
,,,digital clock,4.226429
,,,barn spider,3.901319
,,,match,3.413654
,,,tennis ball,3.251099
mobilenet_v2_1.0_128_quant,label,0.20973896980285645
,,,nematode,5.3643136
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.3323765
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.20973896980285645
,,,nematode,5.283036
,,,digital clock,4.3889837
,,,barn spider,3.901319
,,,match,3.413654
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.20973896980285645
,,,nematode,5.526869
,,,digital clock,4.3889837
,,,barn spider,3.8200414
,,,red wine,3.3323765
,,,match,3.3323765
mobilenet_v2_1.0_128_quant,label,0.20936369895935059
,,,nematode,5.445591
,,,digital clock,4.226429
,,,barn spider,3.901319
,,,match,3.413654
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.20936369895935059
,,,nematode,5.3643136
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.4949315
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.20936369895935059
,,,nematode,5.3643136
,,,digital clock,4.3889837
,,,barn spider,3.9825964
,,,match,3.3323765
,,,jack-o'-lantern,3.251099
mobilenet_v2_1.0_128_quant,label,0.20936369895935059
,,,nematode,5.3643136
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.3323765
,,,red wine,3.251099
mobilenet_v2_1.0_128_quant,label,0.20925140380859375
,,,nematode,5.3643136
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.413654
,,,red wine,3.251099
mobilenet_v2_1.0_128_quant,label,0.20925140380859375
,,,nematode,5.445591
,,,digital clock,4.3889837
,,,barn spider,3.901319
,,,match,3.4949315
,,,red wine,3.251099
mobilenet_v2_1.0_128_quant,label,0.20925140380859375
,,,nematode,5.283036
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.3323765
,,,jack-o'-lantern,3.251099
mobilenet_v2_1.0_128_quant,label,0.20925140380859375
,,,nematode,5.283036
,,,digital clock,4.3077064
,,,barn spider,3.8200414
,,,match,3.4949315
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.21424603462219238
,,,nematode,5.526869
,,,digital clock,4.1451516
,,,barn spider,3.901319
,,,match,3.4949315
,,,jack-o'-lantern,3.1698215
mobilenet_v2_1.0_128_quant,label,0.21424603462219238
,,,nematode,5.445591
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.4949315
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.21424603462219238
,,,nematode,5.120481
,,,digital clock,4.1451516
,,,barn spider,3.901319
,,,match,3.413654
,,,jack-o'-lantern,3.251099
mobilenet_v2_1.0_128_quant,label,0.21424603462219238
,,,nematode,5.445591
,,,digital clock,4.3077064
,,,barn spider,3.9825964
,,,match,3.413654
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.2138824462890625
,,,nematode,5.526869
,,,digital clock,4.3077064
,,,barn spider,3.8200414
,,,match,3.413654
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.2138824462890625
,,,nematode,5.445591
,,,digital clock,4.1451516
,,,barn spider,3.8200414
,,,red wine,3.251099
,,,match,3.251099
mobilenet_v2_1.0_128_quant,label,0.2138824462890625
,,,nematode,5.526869
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.4949315
,,,jack-o'-lantern,3.413654
mobilenet_v2_1.0_128_quant,label,0.2138824462890625
,,,nematode,5.526869
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.413654
,,,red wine,3.251099
mobilenet_v2_1.0_128_quant,label,0.2134711742401123
,,,nematode,5.283036
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.413654
,,,jack-o'-lantern,3.413654
mobilenet_v2_1.0_128_quant,label,0.2134711742401123
,,,nematode,5.526869
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.4949315
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.2134711742401123
,,,nematode,5.445591
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.413654
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.2134711742401123
,,,nematode,5.283036
,,,digital clock,4.226429
,,,barn spider,3.8200414
,,,match,3.4949315
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.21352601051330566
,,,nematode,5.283036
,,,digital clock,4.1451516
,,,barn spider,3.901319
,,,match,3.4949315
,,,red wine,3.251099
mobilenet_v2_1.0_128_quant,label,0.21352601051330566
,,,nematode,5.445591
,,,digital clock,4.3077064
,,,barn spider,3.901319
,,,match,3.4949315
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.21352601051330566
,,,nematode,5.3643136
,,,digital clock,4.3889837
,,,barn spider,3.901319
,,,match,3.4949315
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.21352601051330566
,,,nematode,5.526869
,,,digital clock,4.3889837
,,,barn spider,3.901319
,,,match,3.3323765
,,,red wine,3.251099
mobilenet_v2_1.0_128_quant,label,0.21029400825500488
,,,nematode,5.445591
,,,digital clock,4.3889837
,,,barn spider,3.901319
,,,match,3.4949315
,,,jack-o'-lantern,3.3323765
mobilenet_v2_1.0_128_quant,label,0.21029400825500488
,,,nematode,5.283036
,,,digital clock,4.226429
,,,barn spider,3.901319
,,,match,3.4949315
,,,red wine,3.3323765
mobilenet_v2_1.0_128_quant,label,0.21029400825500488
,,,nematode,5.3643136
,,,digital clock,4.3889837
,,,barn spider,3.901319
,,,match,3.413654
,,,red wine,3.251099
mobilenet_v2_1.0_128_quant,label,0.21029400825500488
,,,nematode,5.3643136
,,,digital clock,4.1451516
,,,barn spider,3.8200414
,,,match,3.3323765
,,,red wine,3.251099
mobilenet_v2_0.5_160,label,0.09854865074157715
,,,nematode,5.628028
,,,digital clock,5.0130277
,,,spotlight,4.8484206
,,,match,4.6802545
,,,front curtain,4.2350917
mobilenet_v2_0.5_160,label,0.09854865074157715
,,,nematode,5.636421
,,,digital clock,5.0224123
,,,spotlight,4.846759
,,,match,4.6901684
,,,front curtain,4.231122
mobilenet_v2_0.5_160,label,0.09854865074157715
,,,nematode,5.630225
,,,digital clock,5.018957
,,,spotlight,4.8568945
,,,match,4.683736
,,,front curtain,4.2279835
mobilenet_v2_0.5_160,label,0.09854865074157715
,,,nematode,5.631854
,,,digital clock,5.0185704
,,,spotlight,4.8497715
,,,match,4.692203
,,,front curtain,4.2395678
